Date_of_publication,Municipality_name,Total_reported,Deceased
2020-05-28,Krimpenerwaard,1,1
2020-05-29,Krimpenerwaard,3,0
2020-05-30,Krimpenerwaard,1,1
2020-05-31,Krimpenerwaard,0,0
2020-05-01,Lansingerland,2,1
2020-05-02,Lansingerland,1,0
2020-05-03,Lansingerland,0,0
2020-05-04,Lansingerland,0,0
2020-05-05,Lansingerland,2,0
2020-05-06,Lansingerland,0,0
2020-05-07,Lansingerland,1,0
2020-05-08,Lansingerland,0,1
2020-05-09,Lansingerland,2,0
2020-05-10,Lansingerland,0,0
2020-05-11,Lansingerland,0,0
2020-05-12,Lansingerland,1,0
2020-05-13,Lansingerland,1,2
2020-05-14,Lansingerland,0,0
2020-05-15,Lansingerland,0,1
2020-05-16,Lansingerland,1,0
2020-05-17,Lansingerland,0,0
2020-05-18,Lansingerland,1,0
2020-05-19,Lansingerland,0,1
2020-05-20,Lansingerland,0,0
2020-05-21,Lansingerland,2,0
2020-05-22,Lansingerland,0,0
2020-05-23,Lansingerland,0,0
2020-05-24,Lansingerland,0,0
2020-05-25,Lansingerland,0,0
2020-05-26,Lansingerland,0,0
2020-05-27,Lansingerland,1,0
2020-05-28,Lansingerland,1,0
2020-05-29,Lansingerland,1,1
2020-05-30,Lansingerland,0,0
2020-05-31,Lansingerland,0,0
2020-05-01,Leiden,0,1
2020-05-02,Leiden,3,0
2020-05-03,Leiden,1,0
2020-05-04,Leiden,1,0
2020-05-05,Leiden,2,0
2020-05-06,Leiden,1,0
2020-05-07,Leiden,1,0
2020-05-08,Leiden,1,1
2020-05-09,Leiden,1,1
2020-05-10,Leiden,0,0
2020-05-11,Leiden,0,0
2020-05-12,Leiden,0,0
2020-05-13,Leiden,3,0
2020-05-14,Leiden,1,0
2020-05-15,Leiden,2,0
2020-05-16,Leiden,3,0
2020-05-17,Leiden,4,0
2020-05-18,Leiden,0,0
2020-05-19,Leiden,0,0
2020-05-20,Leiden,0,0
2020-05-21,Leiden,0,0
2020-05-22,Leiden,0,0
2020-05-23,Leiden,0,0
2020-05-24,Leiden,1,0
2020-05-25,Leiden,0,0
2020-05-26,Leiden,0,0
2020-05-27,Leiden,0,0
2020-05-28,Leiden,0,0
2020-05-29,Leiden,1,0
2020-05-30,Leiden,1,0
2020-05-31,Leiden,1,0
2020-05-01,Leiderdorp,1,1
2020-05-02,Leiderdorp,0,0
2020-05-03,Leiderdorp,1,0
2020-05-04,Leiderdorp,0,0
2020-05-05,Leiderdorp,0,0
2020-05-06,Leiderdorp,1,0
2020-05-07,Leiderdorp,0,0
2020-05-08,Leiderdorp,1,0
2020-05-09,Leiderdorp,0,0
2020-05-10,Leiderdorp,0,0
2020-05-11,Leiderdorp,0,0
2020-05-12,Leiderdorp,0,0
2020-05-13,Leiderdorp,0,0
2020-05-14,Leiderdorp,0,0
2020-05-15,Leiderdorp,0,0
2020-05-16,Leiderdorp,0,0
2020-05-17,Leiderdorp,1,0
2020-05-18,Leiderdorp,0,0
2020-05-19,Leiderdorp,0,0
2020-05-20,Leiderdorp,0,0
2020-05-21,Leiderdorp,0,0
2020-05-22,Leiderdorp,0,0
2020-05-23,Leiderdorp,0,0
2020-05-24,Leiderdorp,0,0
2020-05-25,Leiderdorp,0,0
2020-05-26,Leiderdorp,0,0
2020-05-27,Leiderdorp,0,0
2020-05-28,Leiderdorp,0,0
2020-05-29,Leiderdorp,0,0
2020-05-30,Leiderdorp,0,0
2020-05-31,Leiderdorp,0,0
2020-05-01,Leidschendam-Voorburg,0,1
2020-05-02,Leidschendam-Voorburg,0,1
2020-05-03,Leidschendam-Voorburg,0,0
2020-05-04,Leidschendam-Voorburg,0,0
2020-05-05,Leidschendam-Voorburg,0,2
2020-05-06,Leidschendam-Voorburg,3,0
2020-05-07,Leidschendam-Voorburg,1,1
2020-05-08,Leidschendam-Voorburg,2,0
2020-05-09,Leidschendam-Voorburg,1,0
2020-05-10,Leidschendam-Voorburg,2,0
2020-05-11,Leidschendam-Voorburg,1,0
2020-05-12,Leidschendam-Voorburg,2,0
2020-05-13,Leidschendam-Voorburg,1,0
2020-05-14,Leidschendam-Voorburg,1,0
2020-05-15,Leidschendam-Voorburg,1,0
2020-05-16,Leidschendam-Voorburg,0,0
2020-05-17,Leidschendam-Voorburg,1,0
2020-05-18,Leidschendam-Voorburg,0,1
2020-05-19,Leidschendam-Voorburg,1,0
2020-05-20,Leidschendam-Voorburg,0,0
2020-05-21,Leidschendam-Voorburg,1,0
2020-05-22,Leidschendam-Voorburg,0,0
2020-05-23,Leidschendam-Voorburg,0,0
2020-05-24,Leidschendam-Voorburg,0,0
2020-05-25,Leidschendam-Voorburg,0,0
2020-05-26,Leidschendam-Voorburg,0,0
2020-05-27,Leidschendam-Voorburg,1,0
2020-05-28,Leidschendam-Voorburg,0,0
2020-05-29,Leidschendam-Voorburg,0,0
2020-05-30,Leidschendam-Voorburg,0,1
2020-05-31,Leidschendam-Voorburg,0,0
2020-05-01,Lisse,1,0
2020-05-02,Lisse,0,0
2020-05-03,Lisse,0,0
2020-05-04,Lisse,2,0
2020-05-05,Lisse,0,0
2020-05-06,Lisse,0,0
2020-05-07,Lisse,1,0
2020-05-08,Lisse,0,0
2020-05-09,Lisse,1,0
2020-05-10,Lisse,0,0
2020-05-11,Lisse,1,0
2020-05-12,Lisse,0,0
2020-05-13,Lisse,0,0
2020-05-14,Lisse,0,0
2020-05-15,Lisse,0,0
2020-05-16,Lisse,0,0
2020-05-17,Lisse,0,0
2020-05-18,Lisse,0,0
2020-05-19,Lisse,0,0
2020-05-20,Lisse,0,0
2020-05-21,Lisse,0,0
2020-05-22,Lisse,0,0
2020-05-23,Lisse,0,0
2020-05-24,Lisse,0,0
2020-05-25,Lisse,0,0
2020-05-26,Lisse,0,0
2020-05-27,Lisse,0,0
2020-05-28,Lisse,0,0
2020-05-29,Lisse,0,0
2020-05-30,Lisse,0,0
2020-05-31,Lisse,0,0
2020-05-01,Maassluis,0,0
2020-05-02,Maassluis,0,0
2020-05-03,Maassluis,1,0
2020-05-04,Maassluis,0,0
2020-05-05,Maassluis,0,0
2020-05-06,Maassluis,1,0
2020-05-07,Maassluis,0,0
2020-05-08,Maassluis,1,0
2020-05-09,Maassluis,0,0
2020-05-10,Maassluis,1,0
2020-05-11,Maassluis,0,0
2020-05-12,Maassluis,0,0
2020-05-13,Maassluis,1,0
2020-05-14,Maassluis,0,0
2020-05-15,Maassluis,1,0
2020-05-16,Maassluis,1,0
2020-05-17,Maassluis,0,0
2020-05-18,Maassluis,1,0
2020-05-19,Maassluis,1,0
2020-05-20,Maassluis,1,0
2020-05-21,Maassluis,1,0
2020-05-22,Maassluis,0,0
2020-05-23,Maassluis,0,1
2020-05-24,Maassluis,0,0
2020-05-25,Maassluis,0,0
2020-05-26,Maassluis,0,0
2020-05-27,Maassluis,0,0
2020-05-28,Maassluis,0,0
2020-05-29,Maassluis,0,0
2020-05-30,Maassluis,0,0
2020-05-31,Maassluis,0,0
2020-05-01,Midden-Delfland,0,0
2020-05-02,Midden-Delfland,0,0
2020-05-03,Midden-Delfland,0,0
2020-05-04,Midden-Delfland,0,0
2020-05-05,Midden-Delfland,0,0
2020-05-06,Midden-Delfland,0,0
2020-05-07,Midden-Delfland,0,0
2020-05-08,Midden-Delfland,0,0
2020-05-09,Midden-Delfland,1,0
2020-05-10,Midden-Delfland,0,0
2020-05-11,Midden-Delfland,1,0
2020-05-12,Midden-Delfland,0,0
2020-05-13,Midden-Delfland,0,0
2020-05-14,Midden-Delfland,0,0
2020-05-15,Midden-Delfland,0,0
2020-05-16,Midden-Delfland,0,0
2020-05-17,Midden-Delfland,0,0
2020-05-18,Midden-Delfland,0,0
2020-05-19,Midden-Delfland,0,0
2020-05-20,Midden-Delfland,0,0
2020-05-21,Midden-Delfland,0,0
2020-05-22,Midden-Delfland,0,0
2020-05-23,Midden-Delfland,0,0
2020-05-24,Midden-Delfland,0,0
2020-05-25,Midden-Delfland,0,0
2020-05-26,Midden-Delfland,0,0
2020-05-27,Midden-Delfland,0,0
2020-05-28,Midden-Delfland,0,0
2020-05-29,Midden-Delfland,0,0
2020-05-30,Midden-Delfland,0,0
2020-05-31,Midden-Delfland,0,0
2020-05-01,Molenlanden,2,0
2020-05-02,Molenlanden,1,1
2020-05-03,Molenlanden,0,0
2020-05-04,Molenlanden,1,0
2020-05-05,Molenlanden,0,0
2020-05-06,Molenlanden,1,0
2020-05-07,Molenlanden,1,1
2020-05-08,Molenlanden,2,0
2020-05-09,Molenlanden,0,0
2020-05-10,Molenlanden,0,0
2020-05-11,Molenlanden,0,0
2020-05-12,Molenlanden,0,0
2020-05-13,Molenlanden,0,0
2020-05-14,Molenlanden,0,0
2020-05-15,Molenlanden,0,0
2020-05-16,Molenlanden,0,0
2020-05-17,Molenlanden,0,0
2020-05-18,Molenlanden,0,0
2020-05-19,Molenlanden,0,0
2020-05-20,Molenlanden,2,0
2020-05-21,Molenlanden,0,0
2020-05-22,Molenlanden,2,0
2020-05-23,Molenlanden,0,0
2020-05-24,Molenlanden,0,0
2020-05-25,Molenlanden,0,0
2020-05-26,Molenlanden,1,0
2020-05-27,Molenlanden,1,0
2020-05-28,Molenlanden,0,0
2020-05-29,Molenlanden,0,0
2020-05-30,Molenlanden,0,0
2020-05-31,Molenlanden,2,0
2020-05-01,Nieuwkoop,0,0
2020-05-02,Nieuwkoop,0,0
2020-05-03,Nieuwkoop,0,0
2020-05-04,Nieuwkoop,0,0
2020-05-05,Nieuwkoop,0,0
2020-05-06,Nieuwkoop,0,0
2020-05-07,Nieuwkoop,1,0
2020-05-08,Nieuwkoop,0,0
2020-05-09,Nieuwkoop,0,0
2020-05-10,Nieuwkoop,0,0
2020-05-11,Nieuwkoop,0,0
2020-05-12,Nieuwkoop,0,0
2020-05-13,Nieuwkoop,0,0
2020-05-14,Nieuwkoop,0,0
2020-05-15,Nieuwkoop,1,0
2020-05-16,Nieuwkoop,0,0
2020-05-17,Nieuwkoop,0,0
2020-05-18,Nieuwkoop,0,0
2020-05-19,Nieuwkoop,0,0
2020-05-20,Nieuwkoop,0,0
2020-05-21,Nieuwkoop,0,0
2020-05-22,Nieuwkoop,0,0
2020-05-23,Nieuwkoop,0,0
2020-05-24,Nieuwkoop,1,0
2020-05-25,Nieuwkoop,0,0
2020-05-26,Nieuwkoop,0,0
2020-05-27,Nieuwkoop,0,0
2020-05-28,Nieuwkoop,0,0
2020-05-29,Nieuwkoop,0,0
2020-05-30,Nieuwkoop,0,0
2020-05-31,Nieuwkoop,0,0
2020-05-01,Nissewaard,2,1
2020-05-02,Nissewaard,0,0
2020-05-03,Nissewaard,5,0
2020-05-04,Nissewaard,1,0
2020-05-05,Nissewaard,1,0
2020-05-06,Nissewaard,1,0
2020-05-07,Nissewaard,0,0
2020-05-08,Nissewaard,3,4
2020-05-09,Nissewaard,2,0
2020-05-10,Nissewaard,0,0
2020-05-11,Nissewaard,1,0
2020-05-12,Nissewaard,0,0
2020-05-13,Nissewaard,0,0
2020-05-14,Nissewaard,1,0
2020-05-15,Nissewaard,1,1
2020-05-16,Nissewaard,1,0
2020-05-17,Nissewaard,0,0
2020-05-18,Nissewaard,1,0
2020-05-19,Nissewaard,1,0
2020-05-20,Nissewaard,1,0
2020-05-21,Nissewaard,0,0
2020-05-22,Nissewaard,0,0
2020-05-23,Nissewaard,0,0
2020-05-24,Nissewaard,0,0
2020-05-25,Nissewaard,0,0
2020-05-26,Nissewaard,0,0
2020-05-27,Nissewaard,0,0
2020-05-28,Nissewaard,1,0
2020-05-29,Nissewaard,0,0
2020-05-30,Nissewaard,1,0
2020-05-31,Nissewaard,1,0
2020-05-01,Noordwijk,0,0
2020-05-02,Noordwijk,0,0
2020-05-03,Noordwijk,1,0
2020-05-04,Noordwijk,1,0
2020-05-05,Noordwijk,1,0
2020-05-06,Noordwijk,0,0
2020-05-07,Noordwijk,0,0
2020-05-08,Noordwijk,1,0
2020-05-09,Noordwijk,0,0
2020-05-10,Noordwijk,0,0
2020-05-11,Noordwijk,0,0
2020-05-12,Noordwijk,1,0
2020-05-13,Noordwijk,1,0
2020-05-14,Noordwijk,0,0
2020-05-15,Noordwijk,0,0
2020-05-16,Noordwijk,0,0
2020-05-17,Noordwijk,0,0
2020-05-18,Noordwijk,1,0
2020-05-19,Noordwijk,0,0
2020-05-20,Noordwijk,0,0
2020-05-21,Noordwijk,0,0
2020-05-22,Noordwijk,0,0
2020-05-23,Noordwijk,0,1
2020-05-24,Noordwijk,0,0
2020-05-25,Noordwijk,0,0
2020-05-26,Noordwijk,0,0
2020-05-27,Noordwijk,0,0
2020-05-28,Noordwijk,0,0
2020-05-29,Noordwijk,1,0
2020-05-30,Noordwijk,0,0
2020-05-31,Noordwijk,0,0
2020-05-01,Oegstgeest,0,0
2020-05-02,Oegstgeest,0,0
2020-05-03,Oegstgeest,1,0
2020-05-04,Oegstgeest,0,0
2020-05-05,Oegstgeest,0,0
2020-05-06,Oegstgeest,1,0
2020-05-07,Oegstgeest,0,0
2020-05-08,Oegstgeest,0,0
2020-05-09,Oegstgeest,0,0
2020-05-10,Oegstgeest,0,0
2020-05-11,Oegstgeest,0,0
2020-05-12,Oegstgeest,0,0
2020-05-13,Oegstgeest,1,0
2020-05-14,Oegstgeest,0,0
2020-05-15,Oegstgeest,0,0
2020-05-16,Oegstgeest,0,0
2020-05-17,Oegstgeest,0,0
2020-05-18,Oegstgeest,0,0
2020-05-19,Oegstgeest,0,0
2020-05-20,Oegstgeest,0,0
2020-05-21,Oegstgeest,1,0
2020-05-22,Oegstgeest,0,0
2020-05-23,Oegstgeest,0,0
2020-05-24,Oegstgeest,0,0
2020-05-25,Oegstgeest,0,0
2020-05-26,Oegstgeest,0,0
2020-05-27,Oegstgeest,0,0
2020-05-28,Oegstgeest,0,0
2020-05-29,Oegstgeest,0,0
2020-05-30,Oegstgeest,0,0
2020-05-31,Oegstgeest,0,0
2020-05-01,Papendrecht,0,0
2020-05-02,Papendrecht,0,0
2020-05-03,Papendrecht,2,0
2020-05-04,Papendrecht,0,0
2020-05-05,Papendrecht,0,0
2020-05-06,Papendrecht,2,0
2020-05-07,Papendrecht,0,0
2020-05-08,Papendrecht,0,0
2020-05-09,Papendrecht,0,0
2020-05-10,Papendrecht,0,0
2020-05-11,Papendrecht,0,0
2020-05-12,Papendrecht,0,0
2020-05-13,Papendrecht,1,0
2020-05-14,Papendrecht,0,0
2020-05-15,Papendrecht,3,0
2020-05-16,Papendrecht,1,0
2020-05-17,Papendrecht,0,0
2020-05-18,Papendrecht,3,0
2020-05-19,Papendrecht,1,0
2020-05-20,Papendrecht,2,0
2020-05-21,Papendrecht,2,0
2020-05-22,Papendrecht,0,0
2020-05-23,Papendrecht,0,0
2020-05-24,Papendrecht,0,0
2020-05-25,Papendrecht,0,0
2020-05-26,Papendrecht,0,0
2020-05-27,Papendrecht,1,0
2020-05-28,Papendrecht,0,1
2020-05-29,Papendrecht,0,0
2020-05-30,Papendrecht,0,0
2020-05-31,Papendrecht,0,0
2020-05-01,Pijnacker-Nootdorp,2,1
2020-05-02,Pijnacker-Nootdorp,0,0
2020-05-03,Pijnacker-Nootdorp,3,0
2020-05-04,Pijnacker-Nootdorp,0,0
2020-05-05,Pijnacker-Nootdorp,0,2
2020-05-06,Pijnacker-Nootdorp,0,0
2020-05-07,Pijnacker-Nootdorp,1,0
2020-05-08,Pijnacker-Nootdorp,0,1
2020-05-09,Pijnacker-Nootdorp,1,1
2020-05-10,Pijnacker-Nootdorp,1,0
2020-05-11,Pijnacker-Nootdorp,0,0
2020-05-12,Pijnacker-Nootdorp,0,0
2020-05-13,Pijnacker-Nootdorp,0,0
2020-05-14,Pijnacker-Nootdorp,2,0
2020-05-15,Pijnacker-Nootdorp,0,0
2020-05-16,Pijnacker-Nootdorp,0,0
2020-05-17,Pijnacker-Nootdorp,0,0
2020-05-18,Pijnacker-Nootdorp,0,0
2020-05-19,Pijnacker-Nootdorp,0,0
2020-05-20,Pijnacker-Nootdorp,0,0
2020-05-21,Pijnacker-Nootdorp,0,0
2020-05-22,Pijnacker-Nootdorp,1,0
2020-05-23,Pijnacker-Nootdorp,0,0
2020-05-24,Pijnacker-Nootdorp,0,0
2020-05-25,Pijnacker-Nootdorp,0,0
2020-05-26,Pijnacker-Nootdorp,1,0
2020-05-27,Pijnacker-Nootdorp,0,0
2020-05-28,Pijnacker-Nootdorp,0,0
2020-05-29,Pijnacker-Nootdorp,0,1
2020-05-30,Pijnacker-Nootdorp,0,0
2020-05-31,Pijnacker-Nootdorp,0,0
2020-05-01,Ridderkerk,4,0
2020-05-02,Ridderkerk,0,0
2020-05-03,Ridderkerk,2,0
2020-05-04,Ridderkerk,0,0
2020-05-05,Ridderkerk,5,1
2020-05-06,Ridderkerk,2,0
2020-05-07,Ridderkerk,1,0
2020-05-08,Ridderkerk,5,1
2020-05-09,Ridderkerk,6,0
2020-05-10,Ridderkerk,0,0
2020-05-11,Ridderkerk,1,0
2020-05-12,Ridderkerk,2,2
2020-05-13,Ridderkerk,0,0
2020-05-14,Ridderkerk,1,0
2020-05-15,Ridderkerk,0,0
2020-05-16,Ridderkerk,0,0
2020-05-17,Ridderkerk,0,0
2020-05-18,Ridderkerk,0,0
2020-05-19,Ridderkerk,0,0
2020-05-20,Ridderkerk,0,0
2020-05-21,Ridderkerk,0,1
2020-05-22,Ridderkerk,0,0
2020-05-23,Ridderkerk,0,0
2020-05-24,Ridderkerk,0,0
2020-05-25,Ridderkerk,0,0
2020-05-26,Ridderkerk,0,0
2020-05-27,Ridderkerk,0,0
2020-05-28,Ridderkerk,1,0
2020-05-29,Ridderkerk,0,0
2020-05-30,Ridderkerk,1,1
2020-05-31,Ridderkerk,0,0
2020-05-01,Rijswijk,1,1
2020-05-02,Rijswijk,2,0
2020-05-03,Rijswijk,0,0
2020-05-04,Rijswijk,0,0
2020-05-05,Rijswijk,1,0
2020-05-06,Rijswijk,0,0
2020-05-07,Rijswijk,0,0
2020-05-08,Rijswijk,2,0
2020-05-09,Rijswijk,3,0
2020-05-10,Rijswijk,0,0
2020-05-11,Rijswijk,0,0
2020-05-12,Rijswijk,0,0
2020-05-13,Rijswijk,0,1
2020-05-14,Rijswijk,3,1
2020-05-15,Rijswijk,2,0
2020-05-16,Rijswijk,1,1
2020-05-17,Rijswijk,0,0
2020-05-18,Rijswijk,0,0
2020-05-19,Rijswijk,0,0
2020-05-20,Rijswijk,0,1
2020-05-21,Rijswijk,2,0
2020-05-22,Rijswijk,0,0
2020-05-23,Rijswijk,0,0
2020-05-24,Rijswijk,1,0
2020-05-25,Rijswijk,1,0
2020-05-26,Rijswijk,0,0
2020-05-27,Rijswijk,0,0
2020-05-28,Rijswijk,1,0
2020-05-29,Rijswijk,0,0
2020-05-30,Rijswijk,2,0
2020-05-31,Rijswijk,1,0
2020-05-01,Rotterdam,41,6
2020-05-02,Rotterdam,32,8
2020-05-03,Rotterdam,26,3
2020-05-04,Rotterdam,0,4
2020-05-05,Rotterdam,31,6
2020-05-06,Rotterdam,5,1
2020-05-07,Rotterdam,33,12
2020-05-08,Rotterdam,8,20
2020-05-09,Rotterdam,18,5
2020-05-10,Rotterdam,13,1
2020-05-11,Rotterdam,4,0
2020-05-12,Rotterdam,21,10
2020-05-13,Rotterdam,16,3
2020-05-14,Rotterdam,18,2
2020-05-15,Rotterdam,11,4
2020-05-16,Rotterdam,22,7
2020-05-17,Rotterdam,7,0
2020-05-18,Rotterdam,22,1
2020-05-19,Rotterdam,6,2
2020-05-20,Rotterdam,9,6
2020-05-21,Rotterdam,30,8
2020-05-22,Rotterdam,13,0
2020-05-23,Rotterdam,5,4
2020-05-24,Rotterdam,10,0
2020-05-25,Rotterdam,13,0
2020-05-26,Rotterdam,4,0
2020-05-27,Rotterdam,11,4
2020-05-28,Rotterdam,6,1
2020-05-29,Rotterdam,3,2
2020-05-30,Rotterdam,6,1
2020-05-31,Rotterdam,1,0
2020-05-01,Schiedam,2,1
2020-05-02,Schiedam,3,2
2020-05-03,Schiedam,1,2
2020-05-04,Schiedam,0,0
2020-05-05,Schiedam,4,0
2020-05-06,Schiedam,0,0
2020-05-07,Schiedam,3,4
2020-05-08,Schiedam,2,0
2020-05-09,Schiedam,1,0
2020-05-10,Schiedam,4,0
2020-05-11,Schiedam,0,0
2020-05-12,Schiedam,4,1
2020-05-13,Schiedam,5,0
2020-05-14,Schiedam,2,0
2020-05-15,Schiedam,1,0
2020-05-16,Schiedam,3,0
2020-05-17,Schiedam,0,0
2020-05-18,Schiedam,0,0
2020-05-19,Schiedam,0,0
2020-05-20,Schiedam,2,0
2020-05-21,Schiedam,4,1
2020-05-22,Schiedam,1,0
2020-05-23,Schiedam,2,0
2020-05-24,Schiedam,1,0
2020-05-25,Schiedam,7,0
2020-05-26,Schiedam,1,0
2020-05-27,Schiedam,1,0
2020-05-28,Schiedam,0,0
2020-05-29,Schiedam,1,0
2020-05-30,Schiedam,0,0
2020-05-31,Schiedam,0,0
2020-05-01,Sliedrecht,0,0
2020-05-02,Sliedrecht,0,0
2020-05-03,Sliedrecht,1,1
2020-05-04,Sliedrecht,0,0
2020-05-05,Sliedrecht,0,0
2020-05-06,Sliedrecht,1,0
2020-05-07,Sliedrecht,0,0
2020-05-08,Sliedrecht,1,0
2020-05-09,Sliedrecht,1,0
2020-05-10,Sliedrecht,1,0
2020-05-11,Sliedrecht,0,0
2020-05-12,Sliedrecht,0,0
2020-05-13,Sliedrecht,1,0
2020-05-14,Sliedrecht,0,0
2020-05-15,Sliedrecht,0,0
2020-05-16,Sliedrecht,1,0
2020-05-17,Sliedrecht,0,0
2020-05-18,Sliedrecht,0,0
2020-05-19,Sliedrecht,0,0
2020-05-20,Sliedrecht,0,0
2020-05-21,Sliedrecht,0,0
2020-05-22,Sliedrecht,1,0
2020-05-23,Sliedrecht,0,0
2020-05-24,Sliedrecht,0,0
2020-05-25,Sliedrecht,0,0
2020-05-26,Sliedrecht,1,0
2020-05-27,Sliedrecht,0,0
2020-05-28,Sliedrecht,0,0
2020-05-29,Sliedrecht,0,0
2020-05-30,Sliedrecht,0,0
2020-05-31,Sliedrecht,0,0
2020-05-01,Teylingen,0,1
2020-05-02,Teylingen,0,0
2020-05-03,Teylingen,1,0
2020-05-04,Teylingen,0,0
2020-05-05,Teylingen,0,0
2020-05-06,Teylingen,0,0
2020-05-07,Teylingen,0,0
2020-05-08,Teylingen,1,0
2020-05-09,Teylingen,0,0
2020-05-10,Teylingen,0,0
2020-05-11,Teylingen,0,0
2020-05-12,Teylingen,0,0
2020-05-13,Teylingen,1,0
2020-05-14,Teylingen,1,0
2020-05-15,Teylingen,0,0
2020-05-16,Teylingen,0,0
2020-05-17,Teylingen,1,0
2020-05-18,Teylingen,0,0
2020-05-19,Teylingen,0,0
2020-05-20,Teylingen,0,0
2020-05-21,Teylingen,1,0
2020-05-22,Teylingen,0,0
2020-05-23,Teylingen,0,0
2020-05-24,Teylingen,0,0
2020-05-25,Teylingen,0,0
2020-05-26,Teylingen,0,0
2020-05-27,Teylingen,0,0
2020-05-28,Teylingen,0,0
2020-05-29,Teylingen,0,0
2020-05-30,Teylingen,0,0
2020-05-31,Teylingen,0,0
2020-05-01,Vlaardingen,0,0
2020-05-02,Vlaardingen,0,1
2020-05-03,Vlaardingen,3,1
2020-05-04,Vlaardingen,0,0
2020-05-05,Vlaardingen,1,1
2020-05-06,Vlaardingen,0,0
2020-05-07,Vlaardingen,3,0
2020-05-08,Vlaardingen,1,0
2020-05-09,Vlaardingen,1,1
2020-05-10,Vlaardingen,4,0
2020-05-11,Vlaardingen,1,0
2020-05-12,Vlaardingen,1,0
2020-05-13,Vlaardingen,3,0
2020-05-14,Vlaardingen,0,0
2020-05-15,Vlaardingen,5,2
2020-05-16,Vlaardingen,2,0
2020-05-17,Vlaardingen,0,0
2020-05-18,Vlaardingen,4,0
2020-05-19,Vlaardingen,1,0
2020-05-20,Vlaardingen,1,0
2020-05-21,Vlaardingen,3,1
2020-05-22,Vlaardingen,0,0
2020-05-23,Vlaardingen,1,0
2020-05-24,Vlaardingen,1,0
2020-05-25,Vlaardingen,2,0
2020-05-26,Vlaardingen,1,0
2020-05-27,Vlaardingen,1,1
2020-05-28,Vlaardingen,1,0
2020-05-29,Vlaardingen,0,0
2020-05-30,Vlaardingen,0,0
2020-05-31,Vlaardingen,0,0
2020-05-01,Voorschoten,2,0
2020-05-02,Voorschoten,1,0
2020-05-03,Voorschoten,2,0
2020-05-04,Voorschoten,1,0
2020-05-05,Voorschoten,3,0
2020-05-06,Voorschoten,2,1
2020-05-07,Voorschoten,0,2
2020-05-08,Voorschoten,2,0
2020-05-09,Voorschoten,1,1
2020-05-10,Voorschoten,0,0
2020-05-11,Voorschoten,0,0
2020-05-12,Voorschoten,2,0
2020-05-13,Voorschoten,3,0
2020-05-14,Voorschoten,1,0
2020-05-15,Voorschoten,3,0
2020-05-16,Voorschoten,0,1
2020-05-17,Voorschoten,0,0
2020-05-18,Voorschoten,0,0
2020-05-19,Voorschoten,0,0
2020-05-20,Voorschoten,0,0
2020-05-21,Voorschoten,1,0
2020-05-22,Voorschoten,0,0
2020-05-23,Voorschoten,0,0
2020-05-24,Voorschoten,0,0
2020-05-25,Voorschoten,0,0
2020-05-26,Voorschoten,0,0
2020-05-27,Voorschoten,0,0
2020-05-28,Voorschoten,0,0
2020-05-29,Voorschoten,0,0
2020-05-30,Voorschoten,0,0
2020-05-31,Voorschoten,0,0
2020-05-01,Waddinxveen,2,0
2020-05-02,Waddinxveen,1,0
2020-05-03,Waddinxveen,0,1
2020-05-04,Waddinxveen,0,0
2020-05-05,Waddinxveen,2,0
2020-05-06,Waddinxveen,1,0
2020-05-07,Waddinxveen,0,0
2020-05-08,Waddinxveen,2,0
2020-05-09,Waddinxveen,1,0
2020-05-10,Waddinxveen,0,0
2020-05-11,Waddinxveen,1,0
2020-05-12,Waddinxveen,1,0
2020-05-13,Waddinxveen,4,0
2020-05-14,Waddinxveen,0,0
2020-05-15,Waddinxveen,1,0
2020-05-16,Waddinxveen,2,0
2020-05-17,Waddinxveen,0,0
2020-05-18,Waddinxveen,0,0
2020-05-19,Waddinxveen,0,1
2020-05-20,Waddinxveen,0,0
2020-05-21,Waddinxveen,1,0
2020-05-22,Waddinxveen,1,0
2020-05-23,Waddinxveen,1,0
2020-05-24,Waddinxveen,0,0
2020-05-25,Waddinxveen,1,0
2020-05-26,Waddinxveen,0,0
2020-05-27,Waddinxveen,1,0
2020-05-28,Waddinxveen,1,0
2020-05-29,Waddinxveen,0,0
2020-05-30,Waddinxveen,0,0
2020-05-31,Waddinxveen,1,0
2020-05-01,Wassenaar,0,0
2020-05-02,Wassenaar,1,0
2020-05-03,Wassenaar,0,0
2020-05-04,Wassenaar,0,0
2020-05-05,Wassenaar,0,1
2020-05-06,Wassenaar,1,0
2020-05-07,Wassenaar,0,0
2020-05-08,Wassenaar,1,0
2020-05-09,Wassenaar,0,0
2020-05-10,Wassenaar,1,0
2020-05-11,Wassenaar,0,1
2020-05-12,Wassenaar,1,0
2020-05-13,Wassenaar,0,0
2020-05-14,Wassenaar,0,0
2020-05-15,Wassenaar,0,0
2020-05-16,Wassenaar,0,0
2020-05-17,Wassenaar,0,0
2020-05-18,Wassenaar,0,0
2020-05-19,Wassenaar,0,0
2020-05-20,Wassenaar,0,0
2020-05-21,Wassenaar,0,0
2020-05-22,Wassenaar,0,0
2020-05-23,Wassenaar,0,0
2020-05-24,Wassenaar,0,0
2020-05-25,Wassenaar,1,0
2020-05-26,Wassenaar,0,0
2020-05-27,Wassenaar,2,0
2020-05-28,Wassenaar,0,0
2020-05-29,Wassenaar,0,0
2020-05-30,Wassenaar,0,0
2020-05-31,Wassenaar,0,0
