Date_of_publication,Municipality_name,Total_reported,Deceased
2020-12-14,Midden-Delfland,18,0
2020-12-14,Kaag en Braassem,14,0
2020-12-14,Zuidplas,14,0
2020-12-14,Bodegraven-Reeuwijk,19,0
2020-12-14,Leidschendam-Voorburg,37,0
2020-12-14,Goeree-Overflakkee,20,0
2020-12-14,Pijnacker-Nootdorp,32,0
2020-12-14,Nissewaard,31,1
2020-12-14,Krimpenerwaard,30,0
2020-12-14,Hoeksche Waard,49,0
2020-12-14,Molenlanden,31,0
2020-12-15,Alblasserdam,9,0
2020-12-15,Alphen aan den Rijn,44,2
2020-12-15,Barendrecht,5,0
2020-12-15,Brielle,3,0
2020-12-15,Capelle aan den IJssel,14,0
2020-12-15,Delft,13,1
2020-12-15,Dordrecht,63,0
2020-12-15,Gorinchem,15,1
2020-12-15,Gouda,29,0
2020-12-15,'s-Gravenhage,130,1
2020-12-15,Hardinxveld-Giessendam,12,0
2020-12-15,Hellevoetsluis,3,0
2020-12-15,Hendrik-Ido-Ambacht,13,1
2020-12-15,Hillegom,7,0
2020-12-15,Katwijk,28,0
2020-12-15,Krimpen aan den IJssel,12,0
2020-12-15,Leiden,34,0
2020-12-15,Leiderdorp,8,0
2020-12-15,Lisse,9,0
2020-12-15,Maassluis,2,0
2020-12-15,Nieuwkoop,11,0
2020-12-15,Noordwijk,11,0
2020-12-15,Oegstgeest,10,2
2020-12-15,Papendrecht,24,0
2020-12-15,Ridderkerk,9,0
2020-12-15,Rotterdam,101,0
2020-12-15,Rijswijk,16,0
2020-12-15,Schiedam,19,0
2020-12-15,Sliedrecht,31,0
2020-12-15,Albrandswaard,2,0
2020-12-15,Westvoorne,1,0
2020-12-15,Vlaardingen,7,0
2020-12-15,Voorschoten,9,0
2020-12-15,Waddinxveen,13,0
2020-12-15,Wassenaar,11,0
2020-12-15,Zoetermeer,71,0
2020-12-15,Zoeterwoude,1,0
2020-12-15,Zwijndrecht,16,0
2020-12-15,Teylingen,21,0
2020-12-15,Lansingerland,14,0
2020-12-15,Westland,52,0
2020-12-15,Midden-Delfland,12,0
2020-12-15,Kaag en Braassem,8,0
2020-12-15,Zuidplas,19,0
2020-12-15,Bodegraven-Reeuwijk,6,1
2020-12-15,Leidschendam-Voorburg,27,0
2020-12-15,Goeree-Overflakkee,10,0
2020-12-15,Pijnacker-Nootdorp,22,0
2020-12-15,Nissewaard,14,0
2020-12-15,Krimpenerwaard,19,0
2020-12-15,Hoeksche Waard,15,0
2020-12-15,Molenlanden,17,1
2020-12-16,Alblasserdam,18,0
2020-12-16,Alphen aan den Rijn,62,1
2020-12-16,Barendrecht,24,0
2020-12-16,Brielle,14,0
2020-12-16,Capelle aan den IJssel,46,0
2020-12-16,Delft,28,0
2020-12-16,Dordrecht,105,0
2020-12-16,Gorinchem,18,1
2020-12-16,Gouda,31,0
2020-12-16,'s-Gravenhage,229,1
2020-12-16,Hardinxveld-Giessendam,9,0
2020-12-16,Hellevoetsluis,17,0
2020-12-16,Hendrik-Ido-Ambacht,23,2
2020-12-16,Hillegom,8,0
2020-12-16,Katwijk,34,0
2020-12-16,Krimpen aan den IJssel,36,0
2020-12-16,Leiden,44,0
2020-12-16,Leiderdorp,17,1
2020-12-16,Lisse,20,1
2020-12-16,Maassluis,15,0
2020-12-16,Nieuwkoop,24,1
2020-12-16,Noordwijk,22,1
2020-12-16,Oegstgeest,14,0
2020-12-16,Papendrecht,27,1
2020-12-16,Ridderkerk,27,1
2020-12-16,Rotterdam,361,3
2020-12-16,Rijswijk,25,0
2020-12-16,Schiedam,33,0
2020-12-16,Sliedrecht,26,1
2020-12-16,Albrandswaard,16,0
2020-12-16,Westvoorne,5,0
2020-12-16,Vlaardingen,42,0
2020-12-16,Voorschoten,11,0
2020-12-16,Waddinxveen,11,0
2020-12-16,Wassenaar,20,0
2020-12-16,Zoetermeer,65,1
2020-12-16,Zoeterwoude,5,0
2020-12-16,Zwijndrecht,29,1
2020-12-16,Teylingen,31,0
2020-12-16,Lansingerland,38,0
2020-12-16,Westland,72,1
2020-12-16,Midden-Delfland,15,0
2020-12-16,Kaag en Braassem,17,0
2020-12-16,Zuidplas,22,0
2020-12-16,Bodegraven-Reeuwijk,21,0
2020-12-16,Leidschendam-Voorburg,40,0
2020-12-16,Goeree-Overflakkee,43,0
2020-12-16,Pijnacker-Nootdorp,47,0
2020-12-16,Nissewaard,44,1
2020-12-16,Krimpenerwaard,35,0
2020-12-16,Hoeksche Waard,35,0
2020-12-16,Molenlanden,26,0
2020-12-17,Alblasserdam,18,0
2020-12-17,Alphen aan den Rijn,116,0
2020-12-17,Barendrecht,37,1
2020-12-17,Brielle,6,0
2020-12-17,Capelle aan den IJssel,49,0
2020-12-17,Delft,54,1
2020-12-17,Dordrecht,91,0
2020-12-17,Gorinchem,50,0
2020-12-17,Gouda,58,3
2020-12-17,'s-Gravenhage,397,5
2020-12-17,Hardinxveld-Giessendam,20,0
2020-12-17,Hellevoetsluis,16,0
2020-12-17,Hendrik-Ido-Ambacht,26,0
2020-12-17,Hillegom,15,0
2020-12-17,Katwijk,83,1
2020-12-17,Krimpen aan den IJssel,49,0
2020-12-17,Leiden,78,0
2020-12-17,Leiderdorp,16,0
2020-12-17,Lisse,19,0
2020-12-17,Maassluis,24,0
2020-12-17,Nieuwkoop,34,0
2020-12-17,Noordwijk,33,0
2020-12-17,Oegstgeest,19,3
2020-12-17,Papendrecht,34,0
2020-12-17,Ridderkerk,39,1
2020-12-17,Rotterdam,478,1
2020-12-17,Rijswijk,41,0
2020-12-17,Schiedam,52,0
2020-12-17,Sliedrecht,37,0
2020-12-17,Albrandswaard,20,0
2020-12-17,Westvoorne,8,0
2020-12-17,Vlaardingen,52,0
2020-12-17,Voorschoten,21,0
2020-12-17,Waddinxveen,22,0
2020-12-17,Wassenaar,16,0
2020-12-17,Zoetermeer,78,0
2020-12-17,Zoeterwoude,8,0
2020-12-17,Zwijndrecht,24,0
2020-12-17,Teylingen,33,0
2020-12-17,Lansingerland,61,0
2020-12-17,Westland,140,0
2020-12-17,Midden-Delfland,16,0
2020-12-17,Kaag en Braassem,25,0
2020-12-17,Zuidplas,37,0
2020-12-17,Bodegraven-Reeuwijk,51,0
2020-12-17,Leidschendam-Voorburg,79,0
2020-12-17,Goeree-Overflakkee,41,1
2020-12-17,Pijnacker-Nootdorp,43,0
2020-12-17,Nissewaard,44,1
2020-12-17,Krimpenerwaard,50,0
2020-12-17,Hoeksche Waard,61,0
2020-12-17,Molenlanden,41,0
2020-12-18,Alblasserdam,13,0
2020-12-18,Alphen aan den Rijn,83,1
2020-12-18,Barendrecht,24,0
2020-12-18,Brielle,14,1
2020-12-18,Capelle aan den IJssel,57,6
2020-12-18,Delft,56,7
2020-12-18,Dordrecht,52,0
2020-12-18,Gorinchem,32,0
2020-12-18,Gouda,43,0
2020-12-18,'s-Gravenhage,297,2
2020-12-18,Hardinxveld-Giessendam,16,1
2020-12-18,Hellevoetsluis,18,0
2020-12-18,Hendrik-Ido-Ambacht,23,0
2020-12-18,Hillegom,12,0
2020-12-18,Katwijk,56,0
2020-12-18,Krimpen aan den IJssel,43,1
2020-12-18,Leiden,59,0
2020-12-18,Leiderdorp,15,0
2020-12-18,Lisse,18,0
2020-12-18,Maassluis,43,0
2020-12-18,Nieuwkoop,17,0
2020-12-18,Noordwijk,31,0
2020-12-18,Oegstgeest,21,0
2020-12-18,Papendrecht,22,1
2020-12-18,Ridderkerk,32,0
2020-12-18,Rotterdam,331,9
2020-12-18,Rijswijk,25,0
2020-12-18,Schiedam,47,1
2020-12-18,Sliedrecht,28,0
2020-12-18,Albrandswaard,18,0
2020-12-18,Westvoorne,4,0
2020-12-18,Vlaardingen,38,0
2020-12-18,Voorschoten,15,1
2020-12-18,Waddinxveen,26,0
2020-12-18,Wassenaar,12,0
2020-12-18,Zoetermeer,117,1
2020-12-18,Zoeterwoude,2,0
2020-12-18,Zwijndrecht,22,1
2020-12-18,Teylingen,38,0
2020-12-18,Lansingerland,53,4
2020-12-18,Westland,109,0
2020-12-18,Midden-Delfland,17,0
2020-12-18,Kaag en Braassem,14,0
2020-12-18,Zuidplas,32,0
2020-12-18,Bodegraven-Reeuwijk,38,0
2020-12-18,Leidschendam-Voorburg,46,0
2020-12-18,Goeree-Overflakkee,27,6
2020-12-18,Pijnacker-Nootdorp,35,0
2020-12-18,Nissewaard,47,1
2020-12-18,Krimpenerwaard,39,0
2020-12-18,Hoeksche Waard,34,0
2020-12-18,Molenlanden,28,0
2020-12-19,Alblasserdam,13,0
2020-12-19,Alphen aan den Rijn,135,0
2020-12-19,Barendrecht,18,0
2020-12-19,Brielle,6,0
2020-12-19,Capelle aan den IJssel,26,0
2020-12-19,Delft,48,0
2020-12-19,Dordrecht,82,0
2020-12-19,Gorinchem,31,0
2020-12-19,Gouda,52,2
2020-12-19,'s-Gravenhage,269,1
2020-12-19,Hardinxveld-Giessendam,20,0
2020-12-19,Hellevoetsluis,7,1
2020-12-19,Hendrik-Ido-Ambacht,15,0
2020-12-19,Hillegom,7,0
2020-12-19,Katwijk,84,1
2020-12-19,Krimpen aan den IJssel,26,1
2020-12-19,Leiden,76,0
2020-12-19,Leiderdorp,22,0
2020-12-19,Lisse,27,0
2020-12-19,Maassluis,22,0
2020-12-19,Nieuwkoop,34,0
2020-12-19,Noordwijk,37,0
2020-12-19,Oegstgeest,21,0
2020-12-19,Papendrecht,19,0
2020-12-19,Ridderkerk,32,0
2020-12-19,Rotterdam,249,0
2020-12-19,Rijswijk,23,0
2020-12-19,Schiedam,26,0
2020-12-19,Sliedrecht,29,0
2020-12-19,Albrandswaard,12,0
2020-12-19,Westvoorne,1,0
2020-12-19,Vlaardingen,24,0
2020-12-19,Voorschoten,19,0
2020-12-19,Waddinxveen,35,0
2020-12-19,Wassenaar,11,0
2020-12-19,Zoetermeer,81,0
2020-12-19,Zoeterwoude,2,0
2020-12-19,Zwijndrecht,24,0
2020-12-19,Teylingen,38,0
2020-12-19,Lansingerland,41,0
2020-12-19,Westland,123,0
2020-12-19,Midden-Delfland,8,0
2020-12-19,Kaag en Braassem,23,0
2020-12-19,Zuidplas,37,0
2020-12-19,Bodegraven-Reeuwijk,48,0
2020-12-19,Leidschendam-Voorburg,46,1
2020-12-19,Goeree-Overflakkee,17,0
2020-12-19,Pijnacker-Nootdorp,41,0
2020-12-19,Nissewaard,22,1
2020-12-19,Krimpenerwaard,40,1
2020-12-19,Hoeksche Waard,61,0
2020-12-19,Molenlanden,41,0
2020-12-20,Alblasserdam,25,0
2020-12-20,Alphen aan den Rijn,92,0
2020-12-20,Barendrecht,31,0
2020-12-20,Brielle,26,0
2020-12-20,Capelle aan den IJssel,49,0
2020-12-20,Delft,49,0
2020-12-20,Dordrecht,98,0
2020-12-20,Gorinchem,53,0
2020-12-20,Gouda,32,2
2020-12-20,'s-Gravenhage,226,0
2020-12-20,Hardinxveld-Giessendam,28,0
2020-12-20,Hellevoetsluis,23,0
2020-12-20,Hendrik-Ido-Ambacht,12,0
2020-12-20,Hillegom,22,0
2020-12-20,Katwijk,60,0
2020-12-20,Krimpen aan den IJssel,32,0
2020-12-20,Leiden,67,0
2020-12-20,Leiderdorp,19,0
2020-12-20,Lisse,17,0
2020-12-20,Maassluis,29,0
2020-12-20,Nieuwkoop,21,0
2020-12-20,Noordwijk,26,0
2020-12-20,Oegstgeest,25,0
2020-12-20,Papendrecht,38,0
2020-12-20,Ridderkerk,33,0
2020-12-20,Rotterdam,365,0
2020-12-20,Rijswijk,20,0
2020-12-20,Schiedam,46,0
2020-12-20,Sliedrecht,33,0
2020-12-20,Albrandswaard,11,0
2020-12-20,Westvoorne,14,0
2020-12-20,Vlaardingen,31,1
2020-12-20,Voorschoten,9,0
2020-12-20,Waddinxveen,18,0
2020-12-20,Wassenaar,9,0
2020-12-20,Zoetermeer,75,0
2020-12-20,Zoeterwoude,5,0
2020-12-20,Zwijndrecht,25,0
2020-12-20,Teylingen,48,0
2020-12-20,Lansingerland,57,0
2020-12-20,Westland,122,0
2020-12-20,Midden-Delfland,22,0
2020-12-20,Kaag en Braassem,23,0
2020-12-20,Zuidplas,32,0
2020-12-20,Bodegraven-Reeuwijk,30,0
2020-12-20,Leidschendam-Voorburg,48,0
2020-12-20,Goeree-Overflakkee,38,0
2020-12-20,Pijnacker-Nootdorp,39,0
2020-12-20,Nissewaard,61,0
2020-12-20,Krimpenerwaard,38,0
2020-12-20,Hoeksche Waard,46,0
2020-12-20,Molenlanden,44,0
2020-12-21,Alblasserdam,12,0
2020-12-21,Alphen aan den Rijn,110,0
2020-12-21,Barendrecht,22,0
2020-12-21,Brielle,9,0
2020-12-21,Capelle aan den IJssel,36,1
2020-12-21,Delft,58,0
2020-12-21,Dordrecht,65,0
2020-12-21,Gorinchem,20,0
2020-12-21,Gouda,45,0
2020-12-21,'s-Gravenhage,293,0
2020-12-21,Hardinxveld-Giessendam,11,0
2020-12-21,Hellevoetsluis,14,0
2020-12-21,Hendrik-Ido-Ambacht,14,0
2020-12-21,Hillegom,12,0
2020-12-21,Katwijk,52,0
2020-12-21,Krimpen aan den IJssel,19,0
2020-12-21,Leiden,64,0
2020-12-21,Leiderdorp,14,0
2020-12-21,Lisse,16,1
2020-12-21,Maassluis,23,0
2020-12-21,Nieuwkoop,22,1
2020-12-21,Noordwijk,22,0
2020-12-21,Oegstgeest,24,0
2020-12-21,Papendrecht,21,0
2020-12-21,Ridderkerk,36,3
2020-12-21,Rotterdam,274,3
2020-12-21,Rijswijk,26,0
2020-12-21,Schiedam,29,0
2020-12-21,Sliedrecht,23,0
2020-12-21,Albrandswaard,13,0
2020-12-21,Westvoorne,7,0
2020-12-21,Vlaardingen,31,0
2020-12-21,Voorschoten,12,0
2020-12-21,Waddinxveen,14,0
2020-12-21,Wassenaar,12,0
2020-12-21,Zoetermeer,75,0
2020-12-21,Zoeterwoude,5,0
2020-12-21,Zwijndrecht,24,0
2020-12-21,Teylingen,44,0
2020-12-21,Lansingerland,34,0
2020-12-21,Westland,113,0
2020-12-21,Midden-Delfland,21,0
2020-12-21,Kaag en Braassem,24,0
2020-12-21,Zuidplas,22,0
2020-12-21,Bodegraven-Reeuwijk,27,0
2020-12-21,Leidschendam-Voorburg,50,0
2020-12-21,Goeree-Overflakkee,23,0
2020-12-21,Pijnacker-Nootdorp,54,0
2020-12-21,Nissewaard,23,0
2020-12-21,Krimpenerwaard,32,0
2020-12-21,Hoeksche Waard,48,1
2020-12-21,Molenlanden,18,0
2020-12-22,Alblasserdam,19,0
2020-12-22,Alphen aan den Rijn,52,3
2020-12-22,Barendrecht,32,0
2020-12-22,Brielle,9,0
2020-12-22,Capelle aan den IJssel,34,0
2020-12-22,Delft,51,0
2020-12-22,Dordrecht,56,0
2020-12-22,Gorinchem,31,0
2020-12-22,Gouda,37,4
2020-12-22,'s-Gravenhage,262,5
2020-12-22,Hardinxveld-Giessendam,17,0
2020-12-22,Hellevoetsluis,10,1
2020-12-22,Hendrik-Ido-Ambacht,13,0
2020-12-22,Hillegom,13,0
2020-12-22,Katwijk,75,0
2020-12-22,Krimpen aan den IJssel,24,0
2020-12-22,Leiden,55,0
2020-12-22,Leiderdorp,12,0
2020-12-22,Lisse,17,0
2020-12-22,Maassluis,10,0
2020-12-22,Nieuwkoop,28,0
2020-12-22,Noordwijk,27,0
2020-12-22,Oegstgeest,12,3
2020-12-22,Papendrecht,15,0
2020-12-22,Ridderkerk,15,0
2020-12-22,Rotterdam,171,1
2020-12-22,Rijswijk,29,0
2020-12-22,Schiedam,17,1
2020-12-22,Sliedrecht,16,0
2020-12-22,Albrandswaard,7,0
2020-12-22,Westvoorne,5,0
2020-12-22,Vlaardingen,21,0
2020-12-22,Voorschoten,17,0
2020-12-22,Waddinxveen,18,0
2020-12-22,Wassenaar,13,0
2020-12-22,Zoetermeer,66,0
2020-12-22,Zoeterwoude,3,0
2020-12-22,Zwijndrecht,23,0
2020-12-22,Teylingen,21,0
2020-12-22,Lansingerland,32,0
2020-12-22,Westland,53,2
2020-12-22,Midden-Delfland,13,0
2020-12-22,Kaag en Braassem,15,0
2020-12-22,Zuidplas,27,1
2020-12-22,Bodegraven-Reeuwijk,24,1
2020-12-22,Leidschendam-Voorburg,46,0
2020-12-22,Goeree-Overflakkee,15,1
2020-12-22,Pijnacker-Nootdorp,28,0
2020-12-22,Nissewaard,32,0
2020-12-22,Krimpenerwaard,22,0
2020-12-22,Hoeksche Waard,32,1
2020-12-22,Molenlanden,24,0
2020-12-23,Alblasserdam,23,2
2020-12-23,Alphen aan den Rijn,76,1
2020-12-23,Barendrecht,20,0
2020-12-23,Brielle,9,0
2020-12-23,Capelle aan den IJssel,41,0
2020-12-23,Delft,44,2
2020-12-23,Dordrecht,70,0
2020-12-23,Gorinchem,21,0
2020-12-23,Gouda,39,2
2020-12-23,'s-Gravenhage,266,2
2020-12-23,Hardinxveld-Giessendam,16,0
2020-12-23,Hellevoetsluis,13,0
2020-12-23,Hendrik-Ido-Ambacht,16,0
2020-12-23,Hillegom,28,0
2020-12-23,Katwijk,50,1
2020-12-23,Krimpen aan den IJssel,20,0
2020-12-23,Leiden,59,0
2020-12-23,Leiderdorp,14,0
2020-12-23,Lisse,13,0
2020-12-23,Maassluis,21,0
2020-12-23,Nieuwkoop,18,0
2020-12-23,Noordwijk,18,0
2020-12-23,Oegstgeest,13,1
2020-12-23,Papendrecht,14,2
2020-12-23,Ridderkerk,18,0
2020-12-23,Rotterdam,230,2
2020-12-23,Rijswijk,39,0
2020-12-23,Schiedam,16,0
2020-12-23,Sliedrecht,15,1
2020-12-23,Albrandswaard,17,0
2020-12-23,Westvoorne,11,0
2020-12-23,Vlaardingen,28,0
2020-12-23,Voorschoten,11,0
2020-12-23,Waddinxveen,13,0
2020-12-23,Wassenaar,31,0
2020-12-23,Zoetermeer,60,0
2020-12-23,Zoeterwoude,5,0
2020-12-23,Zwijndrecht,23,0
2020-12-23,Teylingen,21,0
2020-12-23,Lansingerland,45,0
2020-12-23,Westland,118,0
2020-12-23,Midden-Delfland,17,0
2020-12-23,Kaag en Braassem,23,0
2020-12-23,Zuidplas,29,0
2020-12-23,Bodegraven-Reeuwijk,34,0
2020-12-23,Leidschendam-Voorburg,56,0
2020-12-23,Goeree-Overflakkee,23,0
2020-12-23,Pijnacker-Nootdorp,34,0
2020-12-23,Nissewaard,32,0
2020-12-23,Krimpenerwaard,33,0
2020-12-23,Hoeksche Waard,26,0
2020-12-23,Molenlanden,29,0
2020-12-24,Alblasserdam,23,0
2020-12-24,Alphen aan den Rijn,84,0
2020-12-24,Barendrecht,34,0
2020-12-24,Brielle,4,0
2020-12-24,Capelle aan den IJssel,47,0
2020-12-24,Delft,44,0
2020-12-24,Dordrecht,104,0
2020-12-24,Gorinchem,33,0
2020-12-24,Gouda,41,0
2020-12-24,'s-Gravenhage,244,2
2020-12-24,Hardinxveld-Giessendam,22,0
2020-12-24,Hellevoetsluis,18,0
2020-12-24,Hendrik-Ido-Ambacht,27,2
2020-12-24,Hillegom,15,0
2020-12-24,Katwijk,63,0
2020-12-24,Krimpen aan den IJssel,44,0
2020-12-24,Leiden,56,0
2020-12-24,Leiderdorp,11,0
2020-12-24,Lisse,20,1
2020-12-24,Maassluis,30,0
2020-12-24,Nieuwkoop,23,0
2020-12-24,Noordwijk,25,0
2020-12-24,Oegstgeest,32,0
2020-12-24,Papendrecht,33,0
2020-12-24,Ridderkerk,38,0
2020-12-24,Rotterdam,310,1
2020-12-24,Rijswijk,31,1
2020-12-24,Schiedam,45,1
2020-12-24,Sliedrecht,35,0
2020-12-24,Albrandswaard,21,0
2020-12-24,Westvoorne,4,0
2020-12-24,Vlaardingen,32,0
2020-12-24,Voorschoten,20,0
2020-12-24,Waddinxveen,13,0
2020-12-24,Wassenaar,13,0
2020-12-24,Zoetermeer,81,0
2020-12-24,Zoeterwoude,15,0
2020-12-24,Zwijndrecht,46,0
2020-12-24,Teylingen,35,0
2020-12-24,Lansingerland,46,0
2020-12-24,Westland,122,2
2020-12-24,Midden-Delfland,16,0
2020-12-24,Kaag en Braassem,16,0
2020-12-24,Zuidplas,20,0
2020-12-24,Bodegraven-Reeuwijk,39,0
2020-12-24,Leidschendam-Voorburg,47,0
2020-12-24,Goeree-Overflakkee,28,0
2020-12-24,Pijnacker-Nootdorp,37,0
2020-12-24,Nissewaard,44,2
2020-12-24,Krimpenerwaard,36,0
2020-12-24,Hoeksche Waard,68,0
2020-12-24,Molenlanden,45,0
2020-12-25,Alblasserdam,11,0
2020-12-25,Alphen aan den Rijn,103,0
2020-12-25,Barendrecht,30,0
2020-12-25,Brielle,8,0
2020-12-25,Capelle aan den IJssel,50,1
2020-12-25,Delft,35,1
2020-12-25,Dordrecht,78,0
2020-12-25,Gorinchem,21,0
2020-12-25,Gouda,47,0
2020-12-25,'s-Gravenhage,167,1
2020-12-25,Hardinxveld-Giessendam,25,0
2020-12-25,Hellevoetsluis,29,0
2020-12-25,Hendrik-Ido-Ambacht,19,3
2020-12-25,Hillegom,10,0
2020-12-25,Katwijk,84,0
2020-12-25,Krimpen aan den IJssel,21,0
2020-12-25,Leiden,66,0
2020-12-25,Leiderdorp,18,2
2020-12-25,Lisse,11,0
2020-12-25,Maassluis,26,0
2020-12-25,Nieuwkoop,33,1
2020-12-25,Noordwijk,36,0
2020-12-25,Oegstgeest,21,0
2020-12-25,Papendrecht,20,1
2020-12-25,Ridderkerk,23,0
2020-12-25,Rotterdam,310,1
2020-12-25,Rijswijk,28,1
2020-12-25,Schiedam,40,0
2020-12-25,Sliedrecht,13,1
2020-12-25,Albrandswaard,22,0
2020-12-25,Westvoorne,2,0
2020-12-25,Vlaardingen,45,0
2020-12-25,Voorschoten,11,0
2020-12-25,Waddinxveen,17,0
2020-12-25,Wassenaar,9,2
2020-12-25,Zoetermeer,76,1
2020-12-25,Zoeterwoude,5,0
2020-12-25,Zwijndrecht,31,0
2020-12-25,Teylingen,36,0
2020-12-25,Lansingerland,42,0
2020-12-25,Westland,81,1
2020-12-25,Midden-Delfland,13,0
2020-12-25,Kaag en Braassem,14,0
2020-12-25,Zuidplas,27,0
2020-12-25,Bodegraven-Reeuwijk,29,0
2020-12-25,Leidschendam-Voorburg,29,0
2020-12-25,Goeree-Overflakkee,45,2
2020-12-25,Pijnacker-Nootdorp,37,0
2020-12-25,Nissewaard,51,0
2020-12-25,Krimpenerwaard,50,1
2020-12-25,Hoeksche Waard,52,1
2020-12-25,Molenlanden,35,0
2020-12-26,Alblasserdam,11,0
2020-12-26,Alphen aan den Rijn,54,0
2020-12-26,Barendrecht,34,0
2020-12-26,Brielle,7,0
2020-12-26,Capelle aan den IJssel,52,0
2020-12-26,Delft,60,0
2020-12-26,Dordrecht,54,1
2020-12-26,Gorinchem,13,0
2020-12-26,Gouda,25,1
2020-12-26,'s-Gravenhage,281,1
2020-12-26,Hardinxveld-Giessendam,21,0
2020-12-26,Hellevoetsluis,15,2
2020-12-26,Hendrik-Ido-Ambacht,15,0
2020-12-26,Hillegom,10,0
2020-12-26,Katwijk,62,0
2020-12-26,Krimpen aan den IJssel,35,1
2020-12-26,Leiden,57,0
2020-12-26,Leiderdorp,10,0
2020-12-26,Lisse,8,0
2020-12-26,Maassluis,32,0
2020-12-26,Nieuwkoop,11,0
2020-12-26,Noordwijk,42,0
2020-12-26,Oegstgeest,14,1
2020-12-26,Papendrecht,23,0
2020-12-26,Ridderkerk,24,0
2020-12-26,Rotterdam,308,1
2020-12-26,Rijswijk,30,0
2020-12-26,Schiedam,28,1
2020-12-26,Sliedrecht,16,0
2020-12-26,Albrandswaard,23,0
2020-12-26,Westvoorne,9,2
2020-12-26,Vlaardingen,28,0
2020-12-26,Voorschoten,9,0
2020-12-26,Waddinxveen,8,0
2020-12-26,Wassenaar,8,0
2020-12-26,Zoetermeer,66,0
2020-12-26,Zoeterwoude,6,0
2020-12-26,Zwijndrecht,26,0
2020-12-26,Teylingen,16,0
2020-12-26,Lansingerland,43,0
2020-12-26,Westland,98,1
2020-12-26,Midden-Delfland,18,0
2020-12-26,Kaag en Braassem,12,0
2020-12-26,Zuidplas,24,1
2020-12-26,Bodegraven-Reeuwijk,15,0
2020-12-26,Leidschendam-Voorburg,48,0
2020-12-26,Goeree-Overflakkee,19,0
2020-12-26,Pijnacker-Nootdorp,27,0
2020-12-26,Nissewaard,61,0
2020-12-26,Krimpenerwaard,30,0
2020-12-26,Hoeksche Waard,31,0
2020-12-26,Molenlanden,34,0
2020-12-27,Alblasserdam,12,0
2020-12-27,Alphen aan den Rijn,38,0
2020-12-27,Barendrecht,16,0
2020-12-27,Brielle,3,0
2020-12-27,Capelle aan den IJssel,28,0
2020-12-27,Delft,34,0
2020-12-27,Dordrecht,48,0
2020-12-27,Gorinchem,35,0
2020-12-27,Gouda,26,1
2020-12-27,'s-Gravenhage,151,0
2020-12-27,Hardinxveld-Giessendam,14,0
2020-12-27,Hellevoetsluis,19,0
2020-12-27,Hendrik-Ido-Ambacht,24,0
2020-12-27,Hillegom,6,0
2020-12-27,Katwijk,33,0
2020-12-27,Krimpen aan den IJssel,13,0
2020-12-27,Leiden,40,0
2020-12-27,Leiderdorp,4,0
2020-12-27,Lisse,12,0
2020-12-27,Maassluis,19,0
2020-12-27,Nieuwkoop,6,0
2020-12-27,Noordwijk,26,0
2020-12-27,Oegstgeest,9,0
2020-12-27,Papendrecht,15,0
2020-12-27,Ridderkerk,16,0
2020-12-27,Rotterdam,186,0
2020-12-27,Rijswijk,27,0
2020-12-27,Schiedam,21,0
2020-12-27,Sliedrecht,19,0
2020-12-27,Albrandswaard,12,0
2020-12-27,Westvoorne,5,0
2020-12-27,Vlaardingen,17,0
2020-12-27,Voorschoten,5,0
2020-12-27,Waddinxveen,14,0
2020-12-27,Wassenaar,2,0
2020-12-27,Zoetermeer,33,0
2020-12-27,Zoeterwoude,1,0
2020-12-27,Zwijndrecht,15,0
2020-12-27,Teylingen,26,0
2020-12-27,Lansingerland,35,0
2020-12-27,Westland,63,0
2020-12-27,Midden-Delfland,9,0
2020-12-27,Kaag en Braassem,9,0
2020-12-27,Zuidplas,25,0
2020-12-27,Bodegraven-Reeuwijk,27,0
2020-12-27,Leidschendam-Voorburg,26,0
2020-12-27,Goeree-Overflakkee,16,0
2020-12-27,Pijnacker-Nootdorp,14,0
2020-12-27,Nissewaard,26,0
2020-12-27,Krimpenerwaard,31,0
2020-12-27,Hoeksche Waard,30,0
2020-12-27,Molenlanden,33,0
2020-12-28,Alblasserdam,16,0
2020-12-28,Alphen aan den Rijn,52,0
2020-12-28,Barendrecht,20,0
2020-12-28,Brielle,7,0
2020-12-28,Capelle aan den IJssel,20,0
2020-12-28,Delft,25,0
2020-12-28,Dordrecht,53,0
2020-12-28,Gorinchem,10,0
2020-12-28,Gouda,28,3
2020-12-28,'s-Gravenhage,159,0
2020-12-28,Hardinxveld-Giessendam,27,0
2020-12-28,Hellevoetsluis,9,0
2020-12-28,Hendrik-Ido-Ambacht,14,0
2020-12-28,Hillegom,7,0
2020-12-28,Katwijk,83,0
2020-12-28,Krimpen aan den IJssel,11,0
2020-12-28,Leiden,36,0
2020-12-28,Leiderdorp,8,0
2020-12-28,Lisse,18,0
2020-12-28,Maassluis,10,0
2020-12-28,Nieuwkoop,22,0
2020-12-28,Noordwijk,31,0
2020-12-28,Oegstgeest,12,0
2020-12-28,Papendrecht,8,0
2020-12-28,Ridderkerk,17,0
2020-12-28,Rotterdam,154,1
2020-12-28,Rijswijk,22,0
2020-12-28,Schiedam,10,0
2020-12-28,Sliedrecht,17,0
2020-12-28,Albrandswaard,7,0
2020-12-28,Westvoorne,0,0
2020-12-28,Vlaardingen,20,0
2020-12-28,Voorschoten,11,0
2020-12-28,Waddinxveen,16,0
