Date_of_publication,Municipality_name,Total_reported,Deceased
2021-07-06,Oegstgeest,4,0
2021-07-06,Papendrecht,2,0
2021-07-06,Ridderkerk,2,0
2021-07-06,Rotterdam,180,1
2021-07-06,Rijswijk,5,0
2021-07-06,Schiedam,6,0
2021-07-06,Sliedrecht,1,0
2021-07-06,Albrandswaard,7,0
2021-07-06,Westvoorne,1,0
2021-07-06,Vlaardingen,3,0
2021-07-06,Voorschoten,5,0
2021-07-06,Waddinxveen,2,0
2021-07-06,Wassenaar,6,0
2021-07-06,Zoetermeer,22,0
2021-07-06,Zoeterwoude,0,0
2021-07-06,Zwijndrecht,3,0
2021-07-06,Teylingen,6,0
2021-07-06,Lansingerland,3,0
2021-07-06,Westland,8,0
2021-07-06,Midden-Delfland,0,0
2021-07-06,Kaag en Braassem,3,0
2021-07-06,Zuidplas,7,0
2021-07-06,Bodegraven-Reeuwijk,7,0
2021-07-06,Leidschendam-Voorburg,11,0
2021-07-06,Goeree-Overflakkee,5,0
2021-07-06,Pijnacker-Nootdorp,6,0
2021-07-06,Nissewaard,0,0
2021-07-06,Krimpenerwaard,2,0
2021-07-06,Hoeksche Waard,4,0
2021-07-06,Molenlanden,5,0
2021-07-07,Alblasserdam,7,0
2021-07-07,Alphen aan den Rijn,18,0
2021-07-07,Barendrecht,14,0
2021-07-07,Brielle,2,0
2021-07-07,Capelle aan den IJssel,14,0
2021-07-07,Delft,50,0
2021-07-07,Dordrecht,15,0
2021-07-07,Gorinchem,7,0
2021-07-07,Gouda,13,0
2021-07-07,'s-Gravenhage,129,0
2021-07-07,Hardinxveld-Giessendam,0,0
2021-07-07,Hellevoetsluis,7,0
2021-07-07,Hendrik-Ido-Ambacht,4,0
2021-07-07,Hillegom,4,0
2021-07-07,Katwijk,3,0
2021-07-07,Krimpen aan den IJssel,10,0
2021-07-07,Leiden,80,0
2021-07-07,Leiderdorp,6,0
2021-07-07,Lisse,12,0
2021-07-07,Maassluis,4,0
2021-07-07,Nieuwkoop,3,0
2021-07-07,Noordwijk,15,0
2021-07-07,Oegstgeest,8,0
2021-07-07,Papendrecht,4,0
2021-07-07,Ridderkerk,3,0
2021-07-07,Rotterdam,403,0
2021-07-07,Rijswijk,12,0
2021-07-07,Schiedam,5,0
2021-07-07,Sliedrecht,2,0
2021-07-07,Albrandswaard,10,0
2021-07-07,Westvoorne,3,0
2021-07-07,Vlaardingen,9,0
