Date_of_publication,Municipality_name,Total_reported,Deceased
2020-07-06,Capelle aan den IJssel,1,0
2020-07-07,Capelle aan den IJssel,0,0
2020-07-08,Capelle aan den IJssel,1,0
2020-07-09,Capelle aan den IJssel,0,0
2020-07-10,Capelle aan den IJssel,1,0
2020-07-11,Capelle aan den IJssel,0,0
2020-07-12,Capelle aan den IJssel,1,0
2020-07-13,Capelle aan den IJssel,1,0
2020-07-14,Capelle aan den IJssel,2,0
2020-07-15,Capelle aan den IJssel,3,0
2020-07-16,Capelle aan den IJssel,0,1
2020-07-17,Capelle aan den IJssel,0,0
2020-07-18,Capelle aan den IJssel,1,0
2020-07-19,Capelle aan den IJssel,1,0
2020-07-20,Capelle aan den IJssel,1,0
2020-07-21,Capelle aan den IJssel,3,0
2020-07-22,Capelle aan den IJssel,1,0
2020-07-23,Capelle aan den IJssel,0,0
2020-07-24,Capelle aan den IJssel,2,0
2020-07-25,Capelle aan den IJssel,1,0
2020-07-26,Capelle aan den IJssel,2,0
2020-07-27,Capelle aan den IJssel,1,0
2020-07-28,Capelle aan den IJssel,4,0
2020-07-29,Capelle aan den IJssel,1,0
2020-07-30,Capelle aan den IJssel,4,0
2020-07-31,Capelle aan den IJssel,5,0
2020-07-01,Delft,0,0
2020-07-02,Delft,0,0
2020-07-03,Delft,2,0
2020-07-04,Delft,0,0
2020-07-05,Delft,0,0
2020-07-06,Delft,0,0
2020-07-07,Delft,1,0
2020-07-08,Delft,1,0
2020-07-09,Delft,0,0
2020-07-10,Delft,0,0
2020-07-11,Delft,2,0
2020-07-12,Delft,0,0
2020-07-13,Delft,1,0
2020-07-14,Delft,0,0
2020-07-15,Delft,1,0
2020-07-16,Delft,1,0
2020-07-17,Delft,0,0
2020-07-18,Delft,0,0
2020-07-19,Delft,2,0
2020-07-20,Delft,0,0
2020-07-21,Delft,0,0
2020-07-22,Delft,2,0
2020-07-23,Delft,1,0
2020-07-24,Delft,0,0
2020-07-25,Delft,0,0
2020-07-26,Delft,1,0
2020-07-27,Delft,2,0
2020-07-28,Delft,2,0
2020-07-29,Delft,1,0
2020-07-30,Delft,1,0
2020-07-31,Delft,4,0
2020-07-01,Dordrecht,0,0
2020-07-02,Dordrecht,1,0
2020-07-03,Dordrecht,0,0
2020-07-04,Dordrecht,0,0
2020-07-05,Dordrecht,1,0
2020-07-06,Dordrecht,0,0
2020-07-07,Dordrecht,0,0
2020-07-08,Dordrecht,0,0
2020-07-09,Dordrecht,1,0
2020-07-10,Dordrecht,1,0
2020-07-11,Dordrecht,2,0
2020-07-12,Dordrecht,0,0
2020-07-13,Dordrecht,0,0
2020-07-14,Dordrecht,1,0
2020-07-15,Dordrecht,0,0
2020-07-16,Dordrecht,1,0
2020-07-17,Dordrecht,0,0
2020-07-18,Dordrecht,0,0
2020-07-19,Dordrecht,0,0
2020-07-20,Dordrecht,4,0
2020-07-21,Dordrecht,3,0
2020-07-22,Dordrecht,4,0
2020-07-23,Dordrecht,1,0
2020-07-24,Dordrecht,2,0
2020-07-25,Dordrecht,2,0
2020-07-26,Dordrecht,2,0
2020-07-27,Dordrecht,4,0
2020-07-28,Dordrecht,2,0
2020-07-29,Dordrecht,1,0
2020-07-30,Dordrecht,2,0
2020-07-31,Dordrecht,3,0
2020-07-01,Goeree-Overflakkee,0,0
2020-07-02,Goeree-Overflakkee,0,0
2020-07-03,Goeree-Overflakkee,0,0
2020-07-04,Goeree-Overflakkee,0,0
2020-07-05,Goeree-Overflakkee,0,0
2020-07-06,Goeree-Overflakkee,0,0
2020-07-07,Goeree-Overflakkee,0,0
2020-07-08,Goeree-Overflakkee,0,0
2020-07-09,Goeree-Overflakkee,0,0
2020-07-10,Goeree-Overflakkee,0,0
2020-07-11,Goeree-Overflakkee,0,0
2020-07-12,Goeree-Overflakkee,0,0
2020-07-13,Goeree-Overflakkee,0,0
2020-07-14,Goeree-Overflakkee,0,0
2020-07-15,Goeree-Overflakkee,0,0
2020-07-16,Goeree-Overflakkee,0,0
2020-07-17,Goeree-Overflakkee,1,0
2020-07-18,Goeree-Overflakkee,0,0
2020-07-19,Goeree-Overflakkee,0,0
2020-07-20,Goeree-Overflakkee,0,0
2020-07-21,Goeree-Overflakkee,0,0
2020-07-22,Goeree-Overflakkee,0,0
2020-07-23,Goeree-Overflakkee,1,0
2020-07-24,Goeree-Overflakkee,0,0
2020-07-25,Goeree-Overflakkee,0,0
2020-07-26,Goeree-Overflakkee,0,0
2020-07-27,Goeree-Overflakkee,0,0
2020-07-28,Goeree-Overflakkee,0,0
2020-07-29,Goeree-Overflakkee,1,0
2020-07-30,Goeree-Overflakkee,0,0
2020-07-31,Goeree-Overflakkee,0,0
2020-07-01,Gorinchem,0,0
2020-07-02,Gorinchem,0,0
2020-07-03,Gorinchem,0,0
2020-07-04,Gorinchem,0,0
2020-07-05,Gorinchem,0,0
2020-07-06,Gorinchem,0,0
2020-07-07,Gorinchem,0,0
2020-07-08,Gorinchem,0,0
2020-07-09,Gorinchem,0,0
2020-07-10,Gorinchem,0,0
2020-07-11,Gorinchem,0,0
2020-07-12,Gorinchem,0,0
2020-07-13,Gorinchem,0,0
2020-07-14,Gorinchem,0,0
2020-07-15,Gorinchem,0,0
2020-07-16,Gorinchem,1,0
2020-07-17,Gorinchem,0,0
2020-07-18,Gorinchem,0,0
2020-07-19,Gorinchem,0,0
2020-07-20,Gorinchem,0,0
2020-07-21,Gorinchem,0,0
2020-07-22,Gorinchem,0,0
2020-07-23,Gorinchem,2,0
2020-07-24,Gorinchem,0,0
2020-07-25,Gorinchem,2,0
2020-07-26,Gorinchem,0,0
2020-07-27,Gorinchem,0,0
2020-07-28,Gorinchem,3,0
2020-07-29,Gorinchem,0,0
2020-07-30,Gorinchem,5,0
2020-07-31,Gorinchem,4,0
2020-07-01,Gouda,0,0
2020-07-02,Gouda,0,0
2020-07-03,Gouda,0,0
2020-07-04,Gouda,0,0
2020-07-05,Gouda,0,0
2020-07-06,Gouda,0,0
2020-07-07,Gouda,0,0
2020-07-08,Gouda,0,0
2020-07-09,Gouda,2,0
2020-07-10,Gouda,1,0
2020-07-11,Gouda,2,0
2020-07-12,Gouda,1,0
2020-07-13,Gouda,3,0
2020-07-14,Gouda,1,0
2020-07-15,Gouda,0,0
2020-07-16,Gouda,0,0
2020-07-17,Gouda,0,0
2020-07-18,Gouda,0,0
2020-07-19,Gouda,1,0
2020-07-20,Gouda,0,0
2020-07-21,Gouda,0,0
2020-07-22,Gouda,0,0
2020-07-23,Gouda,3,0
2020-07-24,Gouda,4,0
2020-07-25,Gouda,0,0
2020-07-26,Gouda,4,0
2020-07-27,Gouda,5,0
2020-07-28,Gouda,1,0
2020-07-29,Gouda,5,0
2020-07-30,Gouda,5,0
2020-07-31,Gouda,2,0
2020-07-01,Hardinxveld-Giessendam,0,0
2020-07-02,Hardinxveld-Giessendam,0,0
2020-07-03,Hardinxveld-Giessendam,0,0
2020-07-04,Hardinxveld-Giessendam,0,0
2020-07-05,Hardinxveld-Giessendam,0,0
2020-07-06,Hardinxveld-Giessendam,0,0
2020-07-07,Hardinxveld-Giessendam,0,0
2020-07-08,Hardinxveld-Giessendam,0,0
2020-07-09,Hardinxveld-Giessendam,1,0
2020-07-10,Hardinxveld-Giessendam,0,0
2020-07-11,Hardinxveld-Giessendam,0,0
2020-07-12,Hardinxveld-Giessendam,0,0
2020-07-13,Hardinxveld-Giessendam,0,0
2020-07-14,Hardinxveld-Giessendam,0,0
2020-07-15,Hardinxveld-Giessendam,0,0
2020-07-16,Hardinxveld-Giessendam,0,0
2020-07-17,Hardinxveld-Giessendam,0,0
2020-07-18,Hardinxveld-Giessendam,1,0
2020-07-19,Hardinxveld-Giessendam,0,0
2020-07-20,Hardinxveld-Giessendam,0,0
2020-07-21,Hardinxveld-Giessendam,0,0
2020-07-22,Hardinxveld-Giessendam,0,0
2020-07-23,Hardinxveld-Giessendam,0,0
2020-07-24,Hardinxveld-Giessendam,1,0
2020-07-25,Hardinxveld-Giessendam,0,0
2020-07-26,Hardinxveld-Giessendam,0,0
2020-07-27,Hardinxveld-Giessendam,1,0
2020-07-28,Hardinxveld-Giessendam,0,0
2020-07-29,Hardinxveld-Giessendam,0,0
2020-07-30,Hardinxveld-Giessendam,0,0
2020-07-31,Hardinxveld-Giessendam,0,0
2020-07-01,Hellevoetsluis,0,0
2020-07-02,Hellevoetsluis,1,0
2020-07-03,Hellevoetsluis,0,0
2020-07-04,Hellevoetsluis,0,0
2020-07-05,Hellevoetsluis,2,0
2020-07-06,Hellevoetsluis,0,0
2020-07-07,Hellevoetsluis,0,0
2020-07-08,Hellevoetsluis,0,0
2020-07-09,Hellevoetsluis,0,0
2020-07-10,Hellevoetsluis,0,0
2020-07-11,Hellevoetsluis,0,0
2020-07-12,Hellevoetsluis,0,0
2020-07-13,Hellevoetsluis,0,0
2020-07-14,Hellevoetsluis,1,0
2020-07-15,Hellevoetsluis,1,0
2020-07-16,Hellevoetsluis,0,0
2020-07-17,Hellevoetsluis,0,0
2020-07-18,Hellevoetsluis,0,0
2020-07-19,Hellevoetsluis,0,0
2020-07-20,Hellevoetsluis,1,0
2020-07-21,Hellevoetsluis,0,0
2020-07-22,Hellevoetsluis,0,0
2020-07-23,Hellevoetsluis,0,0
2020-07-24,Hellevoetsluis,0,0
2020-07-25,Hellevoetsluis,0,0
2020-07-26,Hellevoetsluis,1,0
2020-07-27,Hellevoetsluis,0,0
2020-07-28,Hellevoetsluis,1,0
2020-07-29,Hellevoetsluis,2,0
2020-07-30,Hellevoetsluis,0,0
2020-07-31,Hellevoetsluis,0,0
2020-07-01,Hendrik-Ido-Ambacht,0,0
2020-07-02,Hendrik-Ido-Ambacht,1,0
2020-07-03,Hendrik-Ido-Ambacht,0,0
2020-07-04,Hendrik-Ido-Ambacht,0,0
2020-07-05,Hendrik-Ido-Ambacht,0,0
2020-07-06,Hendrik-Ido-Ambacht,0,0
2020-07-07,Hendrik-Ido-Ambacht,0,0
2020-07-08,Hendrik-Ido-Ambacht,0,0
2020-07-09,Hendrik-Ido-Ambacht,0,0
2020-07-10,Hendrik-Ido-Ambacht,0,0
2020-07-11,Hendrik-Ido-Ambacht,0,0
2020-07-12,Hendrik-Ido-Ambacht,0,0
2020-07-13,Hendrik-Ido-Ambacht,0,0
2020-07-14,Hendrik-Ido-Ambacht,0,0
2020-07-15,Hendrik-Ido-Ambacht,0,0
2020-07-16,Hendrik-Ido-Ambacht,0,0
2020-07-17,Hendrik-Ido-Ambacht,0,0
2020-07-18,Hendrik-Ido-Ambacht,1,0
2020-07-19,Hendrik-Ido-Ambacht,0,0
2020-07-20,Hendrik-Ido-Ambacht,0,0
2020-07-21,Hendrik-Ido-Ambacht,0,0
2020-07-22,Hendrik-Ido-Ambacht,0,0
2020-07-23,Hendrik-Ido-Ambacht,0,0
2020-07-24,Hendrik-Ido-Ambacht,1,0
2020-07-25,Hendrik-Ido-Ambacht,2,0
2020-07-26,Hendrik-Ido-Ambacht,0,0
2020-07-27,Hendrik-Ido-Ambacht,0,0
2020-07-28,Hendrik-Ido-Ambacht,0,0
2020-07-29,Hendrik-Ido-Ambacht,3,0
2020-07-30,Hendrik-Ido-Ambacht,0,0
2020-07-31,Hendrik-Ido-Ambacht,1,0
2020-07-01,Hillegom,0,0
2020-07-02,Hillegom,0,0
2020-07-03,Hillegom,0,0
2020-07-04,Hillegom,1,0
2020-07-05,Hillegom,0,0
2020-07-06,Hillegom,0,0
2020-07-07,Hillegom,0,0
2020-07-08,Hillegom,0,0
2020-07-09,Hillegom,0,0
2020-07-10,Hillegom,0,0
2020-07-11,Hillegom,0,0
2020-07-12,Hillegom,0,0
2020-07-13,Hillegom,0,0
2020-07-14,Hillegom,0,0
2020-07-15,Hillegom,1,0
2020-07-16,Hillegom,0,0
2020-07-17,Hillegom,2,0
2020-07-18,Hillegom,4,0
2020-07-19,Hillegom,9,0
2020-07-20,Hillegom,3,0
2020-07-21,Hillegom,8,0
2020-07-22,Hillegom,3,0
2020-07-23,Hillegom,2,0
2020-07-24,Hillegom,1,0
2020-07-25,Hillegom,1,0
2020-07-26,Hillegom,0,0
2020-07-27,Hillegom,1,0
2020-07-28,Hillegom,3,0
2020-07-29,Hillegom,2,0
2020-07-30,Hillegom,0,0
2020-07-31,Hillegom,0,0
2020-07-01,Hoeksche Waard,0,0
2020-07-02,Hoeksche Waard,0,0
2020-07-03,Hoeksche Waard,0,0
2020-07-04,Hoeksche Waard,0,0
2020-07-05,Hoeksche Waard,0,0
2020-07-06,Hoeksche Waard,0,0
2020-07-07,Hoeksche Waard,0,0
2020-07-08,Hoeksche Waard,0,0
2020-07-09,Hoeksche Waard,0,0
2020-07-10,Hoeksche Waard,0,0
2020-07-11,Hoeksche Waard,0,0
2020-07-12,Hoeksche Waard,0,0
2020-07-13,Hoeksche Waard,0,0
2020-07-14,Hoeksche Waard,0,0
2020-07-15,Hoeksche Waard,0,0
2020-07-16,Hoeksche Waard,0,0
2020-07-17,Hoeksche Waard,1,0
2020-07-18,Hoeksche Waard,1,0
2020-07-19,Hoeksche Waard,0,0
2020-07-20,Hoeksche Waard,0,0
2020-07-21,Hoeksche Waard,2,0
2020-07-22,Hoeksche Waard,2,0
2020-07-23,Hoeksche Waard,2,0
2020-07-24,Hoeksche Waard,0,0
2020-07-25,Hoeksche Waard,1,0
2020-07-26,Hoeksche Waard,1,0
2020-07-27,Hoeksche Waard,2,0
2020-07-28,Hoeksche Waard,0,0
2020-07-29,Hoeksche Waard,1,0
2020-07-30,Hoeksche Waard,1,0
2020-07-31,Hoeksche Waard,1,0
2020-07-01,Kaag en Braassem,0,0
2020-07-02,Kaag en Braassem,0,0
2020-07-03,Kaag en Braassem,0,0
2020-07-04,Kaag en Braassem,1,0
2020-07-05,Kaag en Braassem,0,0
2020-07-06,Kaag en Braassem,0,0
2020-07-07,Kaag en Braassem,0,0
2020-07-08,Kaag en Braassem,0,0
2020-07-09,Kaag en Braassem,0,0
2020-07-10,Kaag en Braassem,0,0
2020-07-11,Kaag en Braassem,0,0
2020-07-12,Kaag en Braassem,0,0
2020-07-13,Kaag en Braassem,0,0
2020-07-14,Kaag en Braassem,0,0
2020-07-15,Kaag en Braassem,1,0
2020-07-16,Kaag en Braassem,0,0
2020-07-17,Kaag en Braassem,1,0
2020-07-18,Kaag en Braassem,0,0
2020-07-19,Kaag en Braassem,0,0
2020-07-20,Kaag en Braassem,0,0
2020-07-21,Kaag en Braassem,0,0
2020-07-22,Kaag en Braassem,0,0
2020-07-23,Kaag en Braassem,0,0
2020-07-24,Kaag en Braassem,1,0
2020-07-25,Kaag en Braassem,0,0
2020-07-26,Kaag en Braassem,0,0
2020-07-27,Kaag en Braassem,0,0
2020-07-28,Kaag en Braassem,0,0
2020-07-29,Kaag en Braassem,0,0
2020-07-30,Kaag en Braassem,0,0
2020-07-31,Kaag en Braassem,0,0
2020-07-01,Katwijk,0,0
2020-07-02,Katwijk,1,0
2020-07-03,Katwijk,0,0
2020-07-04,Katwijk,1,0
2020-07-05,Katwijk,1,0
2020-07-06,Katwijk,0,0
2020-07-07,Katwijk,0,0
2020-07-08,Katwijk,0,0
2020-07-09,Katwijk,0,0
2020-07-10,Katwijk,0,0
2020-07-11,Katwijk,1,0
2020-07-12,Katwijk,0,0
2020-07-13,Katwijk,1,0
2020-07-14,Katwijk,0,0
2020-07-15,Katwijk,0,0
2020-07-16,Katwijk,0,0
2020-07-17,Katwijk,0,0
2020-07-18,Katwijk,0,0
2020-07-19,Katwijk,0,0
2020-07-20,Katwijk,0,0
2020-07-21,Katwijk,0,0
2020-07-22,Katwijk,1,0
2020-07-23,Katwijk,0,0
2020-07-24,Katwijk,0,0
2020-07-25,Katwijk,1,0
2020-07-26,Katwijk,0,0
2020-07-27,Katwijk,0,0
2020-07-28,Katwijk,1,0
2020-07-29,Katwijk,0,0
2020-07-30,Katwijk,2,0
2020-07-31,Katwijk,1,0
2020-07-01,Krimpen aan den IJssel,0,0
