Date_of_publication,Municipality_name,Total_reported,Deceased
2022-01-12,Waddinxveen,64,0
2022-01-12,Wassenaar,99,0
2022-01-12,Zoetermeer,197,0
2022-01-12,Zoeterwoude,25,0
2022-01-12,Zwijndrecht,58,0
2022-01-12,Teylingen,97,0
2022-01-12,Lansingerland,155,0
2022-01-12,Westland,221,0
2022-01-12,Midden-Delfland,32,0
2022-01-12,Kaag en Braassem,52,0
2022-01-12,Zuidplas,122,0
2022-01-12,Bodegraven-Reeuwijk,97,0
2022-01-12,Leidschendam-Voorburg,177,0
2022-01-12,Goeree-Overflakkee,75,0
2022-01-12,Pijnacker-Nootdorp,126,0
2022-01-12,Nissewaard,188,0
2022-01-12,Krimpenerwaard,135,0
2022-01-12,Hoeksche Waard,94,0
2022-01-12,Molenlanden,58,0
2022-01-13,Alblasserdam,29,0
2022-01-13,Alphen aan den Rijn,227,0
2022-01-13,Barendrecht,120,0
2022-01-13,Brielle,36,0
2022-01-13,Capelle aan den IJssel,98,0
2022-01-13,Delft,255,0
2022-01-13,Dordrecht,240,0
2022-01-13,Gorinchem,58,0
2022-01-13,Gouda,168,0
2022-01-13,'s-Gravenhage,1085,0
2022-01-13,Hardinxveld-Giessendam,26,0
2022-01-13,Hellevoetsluis,82,0
2022-01-13,Hendrik-Ido-Ambacht,51,0
2022-01-13,Hillegom,51,0
2022-01-13,Katwijk,122,0
2022-01-13,Krimpen aan den IJssel,46,0
2022-01-13,Leiden,307,0
2022-01-13,Leiderdorp,41,0
2022-01-13,Lisse,46,0
2022-01-13,Maassluis,94,1
2022-01-13,Nieuwkoop,67,0
2022-01-13,Noordwijk,115,0
2022-01-13,Oegstgeest,43,0
2022-01-13,Papendrecht,61,0
2022-01-13,Ridderkerk,71,0
2022-01-13,Rotterdam,2190,0
2022-01-13,Rijswijk,126,0
2022-01-13,Schiedam,208,0
2022-01-13,Sliedrecht,33,0
2022-01-13,Albrandswaard,62,0
2022-01-13,Westvoorne,32,0
2022-01-13,Vlaardingen,197,0
2022-01-13,Voorschoten,50,0
2022-01-13,Waddinxveen,54,0
2022-01-13,Wassenaar,69,0
2022-01-13,Zoetermeer,240,0
2022-01-13,Zoeterwoude,18,0
2022-01-13,Zwijndrecht,81,0
2022-01-13,Teylingen,80,0
2022-01-13,Lansingerland,139,0
2022-01-13,Westland,191,0
2022-01-13,Midden-Delfland,39,0
2022-01-13,Kaag en Braassem,61,0
2022-01-13,Zuidplas,93,0
2022-01-13,Bodegraven-Reeuwijk,79,0
2022-01-13,Leidschendam-Voorburg,161,0
2022-01-13,Goeree-Overflakkee,107,0
2022-01-13,Pijnacker-Nootdorp,124,0
2022-01-13,Nissewaard,175,0
2022-01-13,Krimpenerwaard,127,0
2022-01-13,Hoeksche Waard,148,0
2022-01-13,Molenlanden,73,0
2022-01-14,Alblasserdam,20,0
2022-01-14,Alphen aan den Rijn,238,1
2022-01-14,Barendrecht,117,0
2022-01-14,Brielle,35,0
2022-01-14,Capelle aan den IJssel,124,0
2022-01-14,Delft,276,0
2022-01-14,Dordrecht,177,0
2022-01-14,Gorinchem,49,1
2022-01-14,Gouda,178,0
2022-01-14,'s-Gravenhage,1329,1
2022-01-14,Hardinxveld-Giessendam,20,0
2022-01-14,Hellevoetsluis,52,0
2022-01-14,Hendrik-Ido-Ambacht,51,0
2022-01-14,Hillegom,37,0
2022-01-14,Katwijk,130,0
2022-01-14,Krimpen aan den IJssel,51,0
2022-01-14,Leiden,310,0
2022-01-14,Leiderdorp,64,0
2022-01-14,Lisse,43,0
2022-01-14,Maassluis,51,0
2022-01-14,Nieuwkoop,61,0
2022-01-14,Noordwijk,101,0
2022-01-14,Oegstgeest,51,0
2022-01-14,Papendrecht,32,0
2022-01-14,Ridderkerk,73,0
2022-01-14,Rotterdam,1990,0
2022-01-14,Rijswijk,116,0
2022-01-14,Schiedam,167,0
2022-01-14,Sliedrecht,20,0
2022-01-14,Albrandswaard,64,0
2022-01-14,Westvoorne,36,0
2022-01-14,Vlaardingen,129,0
2022-01-14,Voorschoten,63,0
2022-01-14,Waddinxveen,46,0
2022-01-14,Wassenaar,65,0
2022-01-14,Zoetermeer,244,0
2022-01-14,Zoeterwoude,24,0
2022-01-14,Zwijndrecht,51,0
2022-01-14,Teylingen,93,0
2022-01-14,Lansingerland,138,0
2022-01-14,Westland,186,0
