Date_of_publication,Municipality_name,Total_reported,Deceased
2020-04-21,Lansingerland,1,0
2020-04-22,Lansingerland,1,0
2020-04-23,Lansingerland,6,0
2020-04-24,Lansingerland,1,2
2020-04-25,Lansingerland,2,0
2020-04-26,Lansingerland,0,0
2020-04-27,Lansingerland,0,0
2020-04-28,Lansingerland,0,0
2020-04-29,Lansingerland,2,0
2020-04-30,Lansingerland,2,0
2020-04-01,Leiden,2,1
2020-04-02,Leiden,5,0
2020-04-03,Leiden,2,0
2020-04-04,Leiden,4,1
2020-04-05,Leiden,3,0
2020-04-06,Leiden,8,0
2020-04-07,Leiden,5,1
2020-04-08,Leiden,3,0
2020-04-09,Leiden,5,0
2020-04-10,Leiden,3,1
2020-04-11,Leiden,5,0
2020-04-12,Leiden,3,0
2020-04-13,Leiden,4,0
2020-04-14,Leiden,0,0
2020-04-15,Leiden,4,1
2020-04-16,Leiden,4,1
2020-04-17,Leiden,3,1
2020-04-18,Leiden,3,1
2020-04-19,Leiden,2,0
2020-04-20,Leiden,0,0
2020-04-21,Leiden,2,0
2020-04-22,Leiden,2,2
2020-04-23,Leiden,3,1
2020-04-24,Leiden,1,0
2020-04-25,Leiden,3,0
2020-04-26,Leiden,4,0
2020-04-27,Leiden,0,0
2020-04-28,Leiden,0,0
2020-04-29,Leiden,1,0
2020-04-30,Leiden,1,0
2020-04-01,Leiderdorp,0,0
2020-04-02,Leiderdorp,0,0
2020-04-03,Leiderdorp,2,1
2020-04-04,Leiderdorp,0,1
2020-04-05,Leiderdorp,1,0
2020-04-06,Leiderdorp,0,0
2020-04-07,Leiderdorp,1,0
2020-04-08,Leiderdorp,2,0
2020-04-09,Leiderdorp,1,0
2020-04-10,Leiderdorp,1,0
2020-04-11,Leiderdorp,2,0
2020-04-12,Leiderdorp,1,1
2020-04-13,Leiderdorp,0,0
2020-04-14,Leiderdorp,0,0
2020-04-15,Leiderdorp,2,0
2020-04-16,Leiderdorp,1,0
2020-04-17,Leiderdorp,0,0
2020-04-18,Leiderdorp,2,0
2020-04-19,Leiderdorp,0,0
2020-04-20,Leiderdorp,0,0
2020-04-21,Leiderdorp,0,0
2020-04-22,Leiderdorp,1,0
2020-04-23,Leiderdorp,0,1
2020-04-24,Leiderdorp,0,0
2020-04-25,Leiderdorp,1,1
2020-04-26,Leiderdorp,0,0
2020-04-27,Leiderdorp,1,0
2020-04-28,Leiderdorp,0,0
2020-04-29,Leiderdorp,0,0
2020-04-30,Leiderdorp,0,0
2020-04-01,Leidschendam-Voorburg,1,0
2020-04-02,Leidschendam-Voorburg,5,0
2020-04-03,Leidschendam-Voorburg,3,0
2020-04-04,Leidschendam-Voorburg,4,1
2020-04-05,Leidschendam-Voorburg,2,0
2020-04-06,Leidschendam-Voorburg,3,0
2020-04-07,Leidschendam-Voorburg,1,0
2020-04-08,Leidschendam-Voorburg,1,0
2020-04-09,Leidschendam-Voorburg,3,0
2020-04-10,Leidschendam-Voorburg,2,1
2020-04-11,Leidschendam-Voorburg,4,0
2020-04-12,Leidschendam-Voorburg,2,0
2020-04-13,Leidschendam-Voorburg,3,0
2020-04-14,Leidschendam-Voorburg,2,0
2020-04-15,Leidschendam-Voorburg,1,0
2020-04-16,Leidschendam-Voorburg,4,0
2020-04-17,Leidschendam-Voorburg,0,1
2020-04-18,Leidschendam-Voorburg,3,0
2020-04-19,Leidschendam-Voorburg,2,1
2020-04-20,Leidschendam-Voorburg,2,0
2020-04-21,Leidschendam-Voorburg,4,0
2020-04-22,Leidschendam-Voorburg,4,1
2020-04-23,Leidschendam-Voorburg,3,0
2020-04-24,Leidschendam-Voorburg,2,0
2020-04-25,Leidschendam-Voorburg,4,0
2020-04-26,Leidschendam-Voorburg,1,0
2020-04-27,Leidschendam-Voorburg,0,0
2020-04-28,Leidschendam-Voorburg,0,0
2020-04-29,Leidschendam-Voorburg,0,1
2020-04-30,Leidschendam-Voorburg,2,0
2020-04-01,Lisse,1,0
2020-04-02,Lisse,1,0
2020-04-03,Lisse,0,0
2020-04-04,Lisse,2,0
2020-04-05,Lisse,2,0
2020-04-06,Lisse,0,0
2020-04-07,Lisse,1,0
2020-04-08,Lisse,0,0
2020-04-09,Lisse,0,0
2020-04-10,Lisse,0,0
2020-04-11,Lisse,1,0
2020-04-12,Lisse,0,0
2020-04-13,Lisse,0,0
2020-04-14,Lisse,0,0
2020-04-15,Lisse,2,0
2020-04-16,Lisse,3,0
2020-04-17,Lisse,0,1
2020-04-18,Lisse,1,0
2020-04-19,Lisse,0,0
2020-04-20,Lisse,0,0
2020-04-21,Lisse,1,0
2020-04-22,Lisse,0,0
2020-04-23,Lisse,0,0
2020-04-24,Lisse,0,0
2020-04-25,Lisse,0,0
2020-04-26,Lisse,0,0
2020-04-27,Lisse,0,0
2020-04-28,Lisse,0,0
2020-04-29,Lisse,0,0
2020-04-30,Lisse,0,0
2020-04-01,Maassluis,1,1
2020-04-02,Maassluis,1,0
2020-04-03,Maassluis,1,0
2020-04-04,Maassluis,0,0
2020-04-05,Maassluis,4,0
2020-04-06,Maassluis,1,0
2020-04-07,Maassluis,1,0
2020-04-08,Maassluis,0,0
2020-04-09,Maassluis,5,0
2020-04-10,Maassluis,2,0
2020-04-11,Maassluis,2,0
2020-04-12,Maassluis,1,0
2020-04-13,Maassluis,0,0
2020-04-14,Maassluis,0,0
2020-04-15,Maassluis,0,0
2020-04-16,Maassluis,3,0
2020-04-17,Maassluis,0,0
2020-04-18,Maassluis,0,1
2020-04-19,Maassluis,1,0
2020-04-20,Maassluis,2,0
2020-04-21,Maassluis,2,0
2020-04-22,Maassluis,0,0
2020-04-23,Maassluis,1,0
2020-04-24,Maassluis,1,1
2020-04-25,Maassluis,1,0
2020-04-26,Maassluis,0,0
2020-04-27,Maassluis,1,0
2020-04-28,Maassluis,0,0
2020-04-29,Maassluis,0,0
2020-04-30,Maassluis,2,0
2020-04-01,Midden-Delfland,2,0
2020-04-02,Midden-Delfland,1,0
2020-04-03,Midden-Delfland,2,0
2020-04-04,Midden-Delfland,0,0
2020-04-05,Midden-Delfland,1,0
2020-04-06,Midden-Delfland,0,0
2020-04-07,Midden-Delfland,0,0
2020-04-08,Midden-Delfland,1,0
2020-04-09,Midden-Delfland,0,0
2020-04-10,Midden-Delfland,0,0
2020-04-11,Midden-Delfland,0,0
2020-04-12,Midden-Delfland,0,0
2020-04-13,Midden-Delfland,0,0
2020-04-14,Midden-Delfland,1,0
2020-04-15,Midden-Delfland,0,0
2020-04-16,Midden-Delfland,0,0
2020-04-17,Midden-Delfland,0,0
2020-04-18,Midden-Delfland,0,0
2020-04-19,Midden-Delfland,1,0
2020-04-20,Midden-Delfland,0,0
2020-04-21,Midden-Delfland,1,0
2020-04-22,Midden-Delfland,0,0
2020-04-23,Midden-Delfland,0,0
2020-04-24,Midden-Delfland,0,0
2020-04-25,Midden-Delfland,1,0
2020-04-26,Midden-Delfland,0,0
2020-04-27,Midden-Delfland,0,0
2020-04-28,Midden-Delfland,0,0
2020-04-29,Midden-Delfland,0,0
2020-04-30,Midden-Delfland,1,0
2020-04-01,Molenlanden,2,0
2020-04-02,Molenlanden,7,0
2020-04-03,Molenlanden,2,0
2020-04-04,Molenlanden,1,0
2020-04-05,Molenlanden,3,0
2020-04-06,Molenlanden,4,0
2020-04-07,Molenlanden,1,0
2020-04-08,Molenlanden,3,0
2020-04-09,Molenlanden,8,0
2020-04-10,Molenlanden,2,0
2020-04-11,Molenlanden,2,1
2020-04-12,Molenlanden,5,0
2020-04-13,Molenlanden,4,0
2020-04-14,Molenlanden,2,0
2020-04-15,Molenlanden,2,1
2020-04-16,Molenlanden,5,0
2020-04-17,Molenlanden,0,0
2020-04-18,Molenlanden,2,0
2020-04-19,Molenlanden,2,0
2020-04-20,Molenlanden,1,0
2020-04-21,Molenlanden,2,0
2020-04-22,Molenlanden,2,0
2020-04-23,Molenlanden,1,1
2020-04-24,Molenlanden,4,0
2020-04-25,Molenlanden,0,0
2020-04-26,Molenlanden,1,0
2020-04-27,Molenlanden,1,0
2020-04-28,Molenlanden,0,0
2020-04-29,Molenlanden,2,1
2020-04-30,Molenlanden,2,0
2020-04-01,Nieuwkoop,3,0
2020-04-02,Nieuwkoop,0,0
2020-04-03,Nieuwkoop,2,1
2020-04-04,Nieuwkoop,2,0
2020-04-05,Nieuwkoop,4,1
2020-04-06,Nieuwkoop,3,0
2020-04-07,Nieuwkoop,0,0
2020-04-08,Nieuwkoop,1,0
2020-04-09,Nieuwkoop,0,1
2020-04-10,Nieuwkoop,1,0
2020-04-11,Nieuwkoop,0,0
2020-04-12,Nieuwkoop,1,0
2020-04-13,Nieuwkoop,4,0
2020-04-14,Nieuwkoop,0,1
2020-04-15,Nieuwkoop,2,0
2020-04-16,Nieuwkoop,0,0
2020-04-17,Nieuwkoop,2,0
2020-04-18,Nieuwkoop,4,0
2020-04-19,Nieuwkoop,1,0
2020-04-20,Nieuwkoop,1,0
2020-04-21,Nieuwkoop,1,0
2020-04-22,Nieuwkoop,0,0
2020-04-23,Nieuwkoop,1,0
2020-04-24,Nieuwkoop,0,0
2020-04-25,Nieuwkoop,0,0
2020-04-26,Nieuwkoop,0,0
2020-04-27,Nieuwkoop,0,0
2020-04-28,Nieuwkoop,0,0
2020-04-29,Nieuwkoop,0,0
2020-04-30,Nieuwkoop,0,0
2020-04-01,Nissewaard,5,0
2020-04-02,Nissewaard,3,0
2020-04-03,Nissewaard,4,0
2020-04-04,Nissewaard,4,0
2020-04-05,Nissewaard,6,0
2020-04-06,Nissewaard,5,0
2020-04-07,Nissewaard,4,0
2020-04-08,Nissewaard,5,0
2020-04-09,Nissewaard,8,1
2020-04-10,Nissewaard,1,0
2020-04-11,Nissewaard,10,0
2020-04-12,Nissewaard,3,0
2020-04-13,Nissewaard,7,0
2020-04-14,Nissewaard,1,1
2020-04-15,Nissewaard,3,0
2020-04-16,Nissewaard,2,1
2020-04-17,Nissewaard,5,1
2020-04-18,Nissewaard,2,0
2020-04-19,Nissewaard,3,1
2020-04-20,Nissewaard,6,0
2020-04-21,Nissewaard,2,0
2020-04-22,Nissewaard,0,0
2020-04-23,Nissewaard,1,0
2020-04-24,Nissewaard,1,0
2020-04-25,Nissewaard,4,1
2020-04-26,Nissewaard,3,0
2020-04-27,Nissewaard,2,0
2020-04-28,Nissewaard,2,0
2020-04-29,Nissewaard,2,0
2020-04-30,Nissewaard,5,1
2020-04-01,Noordwijk,0,0
2020-04-02,Noordwijk,0,0
2020-04-03,Noordwijk,3,0
2020-04-04,Noordwijk,0,0
2020-04-05,Noordwijk,0,0
2020-04-06,Noordwijk,2,0
2020-04-07,Noordwijk,0,1
2020-04-08,Noordwijk,0,0
2020-04-09,Noordwijk,1,0
2020-04-10,Noordwijk,2,0
2020-04-11,Noordwijk,0,0
2020-04-12,Noordwijk,0,0
2020-04-13,Noordwijk,1,0
2020-04-14,Noordwijk,0,0
2020-04-15,Noordwijk,1,0
2020-04-16,Noordwijk,2,0
2020-04-17,Noordwijk,2,0
2020-04-18,Noordwijk,2,0
2020-04-19,Noordwijk,2,0
2020-04-20,Noordwijk,1,0
2020-04-21,Noordwijk,0,0
2020-04-22,Noordwijk,0,0
2020-04-23,Noordwijk,0,0
2020-04-24,Noordwijk,1,0
2020-04-25,Noordwijk,0,0
2020-04-26,Noordwijk,1,1
2020-04-27,Noordwijk,0,0
2020-04-28,Noordwijk,0,0
2020-04-29,Noordwijk,0,0
2020-04-30,Noordwijk,0,0
2020-04-01,Oegstgeest,0,0
2020-04-02,Oegstgeest,0,0
2020-04-03,Oegstgeest,2,0
2020-04-04,Oegstgeest,0,0
2020-04-05,Oegstgeest,2,0
2020-04-06,Oegstgeest,0,0
2020-04-07,Oegstgeest,1,0
2020-04-08,Oegstgeest,0,0
2020-04-09,Oegstgeest,2,0
2020-04-10,Oegstgeest,2,0
2020-04-11,Oegstgeest,2,0
2020-04-12,Oegstgeest,0,0
2020-04-13,Oegstgeest,0,0
2020-04-14,Oegstgeest,0,0
2020-04-15,Oegstgeest,0,0
2020-04-16,Oegstgeest,0,0
2020-04-17,Oegstgeest,2,0
2020-04-18,Oegstgeest,3,0
2020-04-19,Oegstgeest,2,0
2020-04-20,Oegstgeest,0,0
2020-04-21,Oegstgeest,0,0
2020-04-22,Oegstgeest,2,0
2020-04-23,Oegstgeest,0,0
2020-04-24,Oegstgeest,0,2
2020-04-25,Oegstgeest,0,0
2020-04-26,Oegstgeest,0,0
2020-04-27,Oegstgeest,0,0
2020-04-28,Oegstgeest,0,0
2020-04-29,Oegstgeest,0,0
2020-04-30,Oegstgeest,0,0
2020-04-01,Papendrecht,1,0
2020-04-02,Papendrecht,2,0
2020-04-03,Papendrecht,3,0
2020-04-04,Papendrecht,1,1
2020-04-05,Papendrecht,0,0
2020-04-06,Papendrecht,1,1
2020-04-07,Papendrecht,4,0
2020-04-08,Papendrecht,4,0
2020-04-09,Papendrecht,7,1
2020-04-10,Papendrecht,4,0
2020-04-11,Papendrecht,4,1
2020-04-12,Papendrecht,0,0
2020-04-13,Papendrecht,0,0
2020-04-14,Papendrecht,2,0
2020-04-15,Papendrecht,0,2
2020-04-16,Papendrecht,0,0
2020-04-17,Papendrecht,0,0
2020-04-18,Papendrecht,2,0
2020-04-19,Papendrecht,0,0
2020-04-20,Papendrecht,1,0
2020-04-21,Papendrecht,0,0
2020-04-22,Papendrecht,1,0
2020-04-23,Papendrecht,1,0
2020-04-24,Papendrecht,1,0
2020-04-25,Papendrecht,0,0
2020-04-26,Papendrecht,2,0
2020-04-27,Papendrecht,0,0
2020-04-28,Papendrecht,1,0
2020-04-29,Papendrecht,3,0
2020-04-30,Papendrecht,0,0
2020-04-01,Pijnacker-Nootdorp,2,0
2020-04-02,Pijnacker-Nootdorp,3,0
2020-04-03,Pijnacker-Nootdorp,0,1
2020-04-04,Pijnacker-Nootdorp,3,0
2020-04-05,Pijnacker-Nootdorp,5,2
2020-04-06,Pijnacker-Nootdorp,1,0
2020-04-07,Pijnacker-Nootdorp,0,0
2020-04-08,Pijnacker-Nootdorp,0,0
2020-04-09,Pijnacker-Nootdorp,3,0
2020-04-10,Pijnacker-Nootdorp,3,0
2020-04-11,Pijnacker-Nootdorp,2,0
2020-04-12,Pijnacker-Nootdorp,5,0
2020-04-13,Pijnacker-Nootdorp,10,0
2020-04-14,Pijnacker-Nootdorp,0,1
2020-04-15,Pijnacker-Nootdorp,1,0
2020-04-16,Pijnacker-Nootdorp,0,1
2020-04-17,Pijnacker-Nootdorp,3,0
2020-04-18,Pijnacker-Nootdorp,5,0
2020-04-19,Pijnacker-Nootdorp,6,0
2020-04-20,Pijnacker-Nootdorp,5,0
2020-04-21,Pijnacker-Nootdorp,0,0
2020-04-22,Pijnacker-Nootdorp,3,1
2020-04-23,Pijnacker-Nootdorp,1,1
2020-04-24,Pijnacker-Nootdorp,2,0
2020-04-25,Pijnacker-Nootdorp,4,1
2020-04-26,Pijnacker-Nootdorp,5,0
2020-04-27,Pijnacker-Nootdorp,3,0
2020-04-28,Pijnacker-Nootdorp,0,0
2020-04-29,Pijnacker-Nootdorp,2,0
2020-04-30,Pijnacker-Nootdorp,1,1
2020-04-01,Ridderkerk,4,1
2020-04-02,Ridderkerk,2,0
2020-04-03,Ridderkerk,1,0
2020-04-04,Ridderkerk,6,0
2020-04-05,Ridderkerk,3,1
2020-04-06,Ridderkerk,2,0
2020-04-07,Ridderkerk,2,0
2020-04-08,Ridderkerk,1,0
2020-04-09,Ridderkerk,3,0
2020-04-10,Ridderkerk,2,0
2020-04-11,Ridderkerk,5,0
2020-04-12,Ridderkerk,1,0
2020-04-13,Ridderkerk,1,0
2020-04-14,Ridderkerk,1,1
2020-04-15,Ridderkerk,2,1
2020-04-16,Ridderkerk,5,1
2020-04-17,Ridderkerk,4,2
2020-04-18,Ridderkerk,2,0
2020-04-19,Ridderkerk,1,0
2020-04-20,Ridderkerk,1,0
2020-04-21,Ridderkerk,1,0
2020-04-22,Ridderkerk,3,0
2020-04-23,Ridderkerk,0,0
2020-04-24,Ridderkerk,1,0
2020-04-25,Ridderkerk,3,0
2020-04-26,Ridderkerk,2,0
2020-04-27,Ridderkerk,1,0
2020-04-28,Ridderkerk,0,1
2020-04-29,Ridderkerk,1,0
2020-04-30,Ridderkerk,3,0
2020-04-01,Rijswijk,1,0
2020-04-02,Rijswijk,3,0
2020-04-03,Rijswijk,2,0
2020-04-04,Rijswijk,5,0
2020-04-05,Rijswijk,2,0
2020-04-06,Rijswijk,1,0
2020-04-07,Rijswijk,1,0
2020-04-08,Rijswijk,1,1
2020-04-09,Rijswijk,2,1
2020-04-10,Rijswijk,1,0
2020-04-11,Rijswijk,3,0
2020-04-12,Rijswijk,7,0
2020-04-13,Rijswijk,4,0
2020-04-14,Rijswijk,4,2
2020-04-15,Rijswijk,2,0
2020-04-16,Rijswijk,3,0
2020-04-17,Rijswijk,6,0
2020-04-18,Rijswijk,5,0
2020-04-19,Rijswijk,4,1
2020-04-20,Rijswijk,1,0
2020-04-21,Rijswijk,3,1
2020-04-22,Rijswijk,2,6
2020-04-23,Rijswijk,4,0
2020-04-24,Rijswijk,5,1
2020-04-25,Rijswijk,3,3
2020-04-26,Rijswijk,3,0
2020-04-27,Rijswijk,1,0
2020-04-28,Rijswijk,0,0
2020-04-29,Rijswijk,1,1
2020-04-30,Rijswijk,2,0
2020-04-01,Rotterdam,52,1
2020-04-02,Rotterdam,48,1
2020-04-03,Rotterdam,48,5
2020-04-04,Rotterdam,36,2
2020-04-05,Rotterdam,85,0
2020-04-06,Rotterdam,82,4
2020-04-07,Rotterdam,33,5
2020-04-08,Rotterdam,73,4
2020-04-09,Rotterdam,83,2
2020-04-10,Rotterdam,39,3
2020-04-11,Rotterdam,133,13
2020-04-12,Rotterdam,60,7
2020-04-13,Rotterdam,51,6
2020-04-14,Rotterdam,52,2
2020-04-15,Rotterdam,43,8
2020-04-16,Rotterdam,50,21
2020-04-17,Rotterdam,48,9
2020-04-18,Rotterdam,81,16
2020-04-19,Rotterdam,56,2
2020-04-20,Rotterdam,30,2
2020-04-21,Rotterdam,33,10
2020-04-22,Rotterdam,30,11
2020-04-23,Rotterdam,51,14
2020-04-24,Rotterdam,45,11
2020-04-25,Rotterdam,42,6
2020-04-26,Rotterdam,35,3
2020-04-27,Rotterdam,35,7
2020-04-28,Rotterdam,6,3
2020-04-29,Rotterdam,26,17
2020-04-30,Rotterdam,38,11
2020-04-01,Schiedam,3,0
2020-04-02,Schiedam,1,0
2020-04-03,Schiedam,3,0
2020-04-04,Schiedam,1,0
2020-04-05,Schiedam,4,0
2020-04-06,Schiedam,5,0
2020-04-07,Schiedam,6,0
2020-04-08,Schiedam,3,0
2020-04-09,Schiedam,3,0
2020-04-10,Schiedam,1,0
2020-04-11,Schiedam,11,0
2020-04-12,Schiedam,2,0
2020-04-13,Schiedam,2,0
2020-04-14,Schiedam,5,0
2020-04-15,Schiedam,9,2
2020-04-16,Schiedam,10,0
2020-04-17,Schiedam,12,0
2020-04-18,Schiedam,7,0
2020-04-19,Schiedam,13,0
2020-04-20,Schiedam,3,0
2020-04-21,Schiedam,12,1
2020-04-22,Schiedam,4,2
2020-04-23,Schiedam,5,0
2020-04-24,Schiedam,3,1
2020-04-25,Schiedam,7,1
2020-04-26,Schiedam,2,1
2020-04-27,Schiedam,1,0
2020-04-28,Schiedam,1,0
2020-04-29,Schiedam,4,1
2020-04-30,Schiedam,3,0
2020-04-01,Sliedrecht,2,1
2020-04-02,Sliedrecht,0,0
2020-04-03,Sliedrecht,1,0
2020-04-04,Sliedrecht,4,0
2020-04-05,Sliedrecht,1,0
2020-04-06,Sliedrecht,4,0
2020-04-07,Sliedrecht,1,0
2020-04-08,Sliedrecht,0,0
2020-04-09,Sliedrecht,3,0
2020-04-10,Sliedrecht,3,0
2020-04-11,Sliedrecht,1,0
2020-04-12,Sliedrecht,1,0
2020-04-13,Sliedrecht,1,0
2020-04-14,Sliedrecht,2,1
2020-04-15,Sliedrecht,1,0
2020-04-16,Sliedrecht,1,0
2020-04-17,Sliedrecht,0,0
2020-04-18,Sliedrecht,0,0
2020-04-19,Sliedrecht,1,0
2020-04-20,Sliedrecht,0,0
2020-04-21,Sliedrecht,1,0
2020-04-22,Sliedrecht,3,0
2020-04-23,Sliedrecht,2,0
2020-04-24,Sliedrecht,1,0
2020-04-25,Sliedrecht,0,0
2020-04-26,Sliedrecht,1,0
2020-04-27,Sliedrecht,0,0
2020-04-28,Sliedrecht,3,0
2020-04-29,Sliedrecht,3,1
2020-04-30,Sliedrecht,0,0
2020-04-01,Teylingen,2,0
2020-04-02,Teylingen,2,0
2020-04-03,Teylingen,2,0
2020-04-04,Teylingen,3,0
2020-04-05,Teylingen,1,0
2020-04-06,Teylingen,0,0
2020-04-07,Teylingen,1,0
2020-04-08,Teylingen,0,0
2020-04-09,Teylingen,0,0
2020-04-10,Teylingen,1,0
2020-04-11,Teylingen,1,0
2020-04-12,Teylingen,1,0
2020-04-13,Teylingen,1,0
2020-04-14,Teylingen,2,0
2020-04-15,Teylingen,1,0
2020-04-16,Teylingen,2,0
2020-04-17,Teylingen,1,0
2020-04-18,Teylingen,2,0
2020-04-19,Teylingen,1,0
2020-04-20,Teylingen,0,0
2020-04-21,Teylingen,1,0
2020-04-22,Teylingen,1,0
2020-04-23,Teylingen,0,0
2020-04-24,Teylingen,0,0
2020-04-25,Teylingen,2,1
2020-04-26,Teylingen,1,0
2020-04-27,Teylingen,1,0
2020-04-28,Teylingen,0,0
2020-04-29,Teylingen,0,0
2020-04-30,Teylingen,2,0
2020-04-01,Vlaardingen,5,1
2020-04-02,Vlaardingen,1,0
2020-04-03,Vlaardingen,2,0
2020-04-04,Vlaardingen,4,0
2020-04-05,Vlaardingen,15,1
2020-04-06,Vlaardingen,1,0
2020-04-07,Vlaardingen,0,0
2020-04-08,Vlaardingen,16,2
2020-04-09,Vlaardingen,9,0
2020-04-10,Vlaardingen,2,2
2020-04-11,Vlaardingen,16,0
2020-04-12,Vlaardingen,7,0
2020-04-13,Vlaardingen,8,1
2020-04-14,Vlaardingen,2,0
2020-04-15,Vlaardingen,3,1
2020-04-16,Vlaardingen,4,0
2020-04-17,Vlaardingen,13,2
2020-04-18,Vlaardingen,6,3
2020-04-19,Vlaardingen,7,1
2020-04-20,Vlaardingen,2,0
2020-04-21,Vlaardingen,3,1
2020-04-22,Vlaardingen,3,1
2020-04-23,Vlaardingen,10,0
2020-04-24,Vlaardingen,11,0
2020-04-25,Vlaardingen,20,0
2020-04-26,Vlaardingen,4,0
2020-04-27,Vlaardingen,1,0
2020-04-28,Vlaardingen,1,0
2020-04-29,Vlaardingen,2,2
2020-04-30,Vlaardingen,6,3
2020-04-01,Voorschoten,1,0
2020-04-02,Voorschoten,1,0
2020-04-03,Voorschoten,2,0
2020-04-04,Voorschoten,2,1
2020-04-05,Voorschoten,0,0
2020-04-06,Voorschoten,2,0
2020-04-07,Voorschoten,1,0
2020-04-08,Voorschoten,2,1
2020-04-09,Voorschoten,0,0
2020-04-10,Voorschoten,0,0
2020-04-11,Voorschoten,1,0
2020-04-12,Voorschoten,0,1
2020-04-13,Voorschoten,1,0
2020-04-14,Voorschoten,0,0
2020-04-15,Voorschoten,1,0
2020-04-16,Voorschoten,2,1
2020-04-17,Voorschoten,1,0
2020-04-18,Voorschoten,0,0
2020-04-19,Voorschoten,0,0
2020-04-20,Voorschoten,1,0
2020-04-21,Voorschoten,2,1
2020-04-22,Voorschoten,1,0
2020-04-23,Voorschoten,2,0
2020-04-24,Voorschoten,1,0
2020-04-25,Voorschoten,0,0
2020-04-26,Voorschoten,1,0
2020-04-27,Voorschoten,0,0
2020-04-28,Voorschoten,0,0
2020-04-29,Voorschoten,1,0
2020-04-30,Voorschoten,0,0
2020-04-01,Waddinxveen,3,0
2020-04-02,Waddinxveen,2,0
2020-04-03,Waddinxveen,0,0
2020-04-04,Waddinxveen,1,0
2020-04-05,Waddinxveen,5,0
2020-04-06,Waddinxveen,3,2
2020-04-07,Waddinxveen,0,0
2020-04-08,Waddinxveen,4,0
2020-04-09,Waddinxveen,0,0
2020-04-10,Waddinxveen,0,1
2020-04-11,Waddinxveen,1,1
2020-04-12,Waddinxveen,2,0
2020-04-13,Waddinxveen,2,0
2020-04-14,Waddinxveen,0,0
2020-04-15,Waddinxveen,0,0
2020-04-16,Waddinxveen,2,0
2020-04-17,Waddinxveen,2,0
2020-04-18,Waddinxveen,1,0
2020-04-19,Waddinxveen,1,0
2020-04-20,Waddinxveen,3,0
2020-04-21,Waddinxveen,1,0
2020-04-22,Waddinxveen,1,0
2020-04-23,Waddinxveen,1,0
2020-04-24,Waddinxveen,0,0
2020-04-25,Waddinxveen,2,0
2020-04-26,Waddinxveen,0,0
2020-04-27,Waddinxveen,0,0
2020-04-28,Waddinxveen,0,0
2020-04-29,Waddinxveen,0,0
2020-04-30,Waddinxveen,0,0
2020-04-01,Wassenaar,0,0
2020-04-02,Wassenaar,1,0
2020-04-03,Wassenaar,1,0
2020-04-04,Wassenaar,1,0
2020-04-05,Wassenaar,3,1
2020-04-06,Wassenaar,1,0
2020-04-07,Wassenaar,2,0
2020-04-08,Wassenaar,2,0
2020-04-09,Wassenaar,2,0
2020-04-10,Wassenaar,1,0
2020-04-11,Wassenaar,0,0
2020-04-12,Wassenaar,5,0
2020-04-13,Wassenaar,3,0
2020-04-14,Wassenaar,0,0
2020-04-15,Wassenaar,1,1
2020-04-16,Wassenaar,1,1
2020-04-17,Wassenaar,1,4
2020-04-18,Wassenaar,2,2
2020-04-19,Wassenaar,0,0
2020-04-20,Wassenaar,1,0
2020-04-21,Wassenaar,1,0
2020-04-22,Wassenaar,1,0
2020-04-23,Wassenaar,1,0
2020-04-24,Wassenaar,1,0
2020-04-25,Wassenaar,1,0
2020-04-26,Wassenaar,0,0
2020-04-27,Wassenaar,2,0
2020-04-28,Wassenaar,0,0
2020-04-29,Wassenaar,1,0
2020-04-30,Wassenaar,0,1
2020-04-01,Westland,3,1
2020-04-02,Westland,3,0
2020-04-03,Westland,10,2
2020-04-04,Westland,10,0
2020-04-05,Westland,10,1
2020-04-06,Westland,5,0
2020-04-07,Westland,2,1
2020-04-08,Westland,4,0
2020-04-09,Westland,7,0
2020-04-10,Westland,4,3
2020-04-11,Westland,13,0
2020-04-12,Westland,4,0
2020-04-13,Westland,13,1
2020-04-14,Westland,2,3
2020-04-15,Westland,3,1
2020-04-16,Westland,14,3
2020-04-17,Westland,6,3
2020-04-18,Westland,14,0
2020-04-19,Westland,16,0
2020-04-20,Westland,3,0
2020-04-21,Westland,2,1
2020-04-22,Westland,4,0
2020-04-23,Westland,6,2
2020-04-24,Westland,5,0
2020-04-25,Westland,6,0
2020-04-26,Westland,2,0
2020-04-27,Westland,1,0
2020-04-28,Westland,0,0
2020-04-29,Westland,0,1
2020-04-30,Westland,5,0
2020-04-01,Westvoorne,0,0
2020-04-02,Westvoorne,3,0
2020-04-03,Westvoorne,1,0
2020-04-04,Westvoorne,2,0
2020-04-05,Westvoorne,1,0
2020-04-06,Westvoorne,1,0
2020-04-07,Westvoorne,0,0
2020-04-08,Westvoorne,0,0
2020-04-09,Westvoorne,0,0
2020-04-10,Westvoorne,0,0
2020-04-11,Westvoorne,0,0
2020-04-12,Westvoorne,0,0
2020-04-13,Westvoorne,1,0
2020-04-14,Westvoorne,0,0
2020-04-15,Westvoorne,0,0
2020-04-16,Westvoorne,1,0
2020-04-17,Westvoorne,0,0
2020-04-18,Westvoorne,0,0
2020-04-19,Westvoorne,0,0
2020-04-20,Westvoorne,0,0
2020-04-21,Westvoorne,0,0
2020-04-22,Westvoorne,0,0
2020-04-23,Westvoorne,0,0
2020-04-24,Westvoorne,0,0
